qid,start,finish,runtime,status
17970,8722.5,8727.3,4.81,ok
26240,8727.3,8738.9,11.55,ok
26414,8662.8,8745.9,83.1,ok
11810,8738.9,8765.1,26.21,ok
11729,8676.3,8766.5,90.22,ok
9953,8766.5,8781.0,14.57,ok
25320,8765.1,8799.6,34.43,ok
25882,8781.0,8802.2,21.07,ok
25545,8799.6,8825.7,26.14,ok
18656,8745.9,8829.1,83.22,ok
25977,8698.3,8833.0,134.74,ok
26256,8825.7,8861.3,35.57,ok
8569,8861.3,8875.3,14.06,ok
18011,8875.3,8881.8,6.49,ok
13640,8802.2,8882.5,80.34,ok
10087,8833.0,8900.2,67.18,ok
25648,8882.5,8901.3,18.76,ok
11778,8881.8,8909.2,27.32,ok
14308,8900.2,8924.8,24.57,ok
12102,8901.3,8929.1,27.88,ok
26373,8924.8,8937.6,12.8,ok
11844,8929.1,8956.0,26.83,ok
14319,8909.2,8968.7,59.55,ok
26486,8968.7,8981.4,12.7,ok
8309,8981.4,8993.6,12.18,ok
14451,8829.1,9014.8,185.65,ok
26283,8993.6,9025.2,31.63,ok
25470,9014.8,9037.5,22.74,ok
26752,9025.2,9039.8,14.54,ok
11800,8956.0,9040.8,84.85,ok
25344,9037.5,9063.7,26.11,ok
25478,9040.8,9066.7,25.82,ok
12305,9039.8,9069.7,29.91,ok
6388,9063.7,9091.6,27.94,ok
16494,8937.6,9099.9,162.36,ok
14738,9066.7,9111.1,44.46,ok
25831,9111.1,9118.9,7.77,ok
25834,9118.9,9124.0,5.09,ok
25783,9124.0,9153.9,29.96,ok
25585,9153.9,9174.4,20.4,ok
25498,9099.9,9178.9,78.94,ok
17856,9174.4,9191.0,16.67,ok
26165,9178.9,9193.3,14.44,ok
13132,9069.7,9232.2,162.5,ok
10109,9091.6,9239.8,148.2,ok
2895,9232.2,9253.3,21.09,ok
26520,9191.0,9265.5,74.48,ok
25715,9253.3,9270.6,17.23,ok
17182,9193.3,9276.6,83.31,ok
11334,9270.6,9292.3,21.72,ok
5114,9265.5,9305.5,39.93,ok
20054,9292.3,9308.4,16.14,ok
26456,9305.5,9323.3,17.86,ok
10075,9276.6,9337.1,60.44,ok
7857,9323.3,9346.3,22.91,ok
13805,9308.4,9351.4,42.97,ok
25305,9346.3,9354.6,8.35,ok
26749,9239.8,9371.7,131.91,ok
14904,9351.4,9377.8,26.38,ok
11964,9354.6,9380.6,25.97,ok
25804,9377.8,9402.4,24.62,ok
16495,9337.1,9419.5,82.38,ok
26040,9371.7,9454.7,82.97,ok
6836,9454.7,9463.4,8.71,ok
10506,9419.5,9467.1,47.57,ok
26210,9467.1,9495.2,28.12,ok
26353,9402.4,9499.8,97.4,ok
14342,9495.2,9523.1,27.9,ok
25885,9499.8,9525.1,25.27,ok
25712,9525.1,9529.4,4.32,ok
10601,9523.1,9540.2,17.1,ok
26479,9529.4,9551.8,22.4,ok
26040,9463.4,9559.3,95.88,ok
25783,9559.3,9585.6,26.29,ok
26720,9585.6,9598.1,12.57,ok
15014,9551.8,9626.5,74.66,ok
7587,9626.5,9637.9,11.46,ok
12849,9380.6,9640.9,260.33,ok
26025,9540.2,9655.8,115.57,ok
25469,9637.9,9658.5,20.59,ok
26022,9640.9,9696.2,55.31,ok
25577,9696.2,9709.1,12.9,ok
13132,9598.1,9727.6,129.46,ok
26281,9709.1,9742.9,33.79,ok
25631,9658.5,9759.5,100.95,ok
14051,9742.9,9765.1,22.17,ok
26712,9765.1,9768.7,3.6,ok
16495,9655.8,9777.3,121.54,ok
26614,9768.7,9783.8,15.05,ok
26783,9777.3,9789.7,12.4,ok
8793,9783.8,9804.4,20.62,ok
26426,9804.4,9835.5,31.16,ok
9614,9835.5,9849.4,13.89,ok
7073,9759.5,9861.6,102.17,ok
10260,9727.6,9869.1,141.5,ok
26324,9861.6,9870.8,9.12,ok
17875,9789.7,9872.1,82.36,ok
25831,9870.8,9889.0,18.26,ok
25425,9872.1,9903.6,31.51,ok
6531,9889.0,9906.9,17.89,ok
25746,9906.9,9926.9,19.96,ok
26517,9926.9,9929.0,2.1,ok
8812,9869.1,9936.3,67.18,ok
9953,9936.3,9947.3,11.07,ok
2895,9929.0,9950.2,21.14,ok
17332,9849.4,9970.5,121.09,ok
25871,9947.3,9980.5,33.18,ok
25714,9980.5,9992.8,12.32,ok
16115,9903.6,10004.3,100.71,ok
5114,9970.5,10006.0,35.48,ok
9618,10006.0,10019.8,13.73,ok
14203,10004.3,10019.9,15.64,ok
26660,10019.9,10045.0,25.09,ok
26749,9950.2,10057.5,107.39,ok
25467,9992.8,10058.8,65.99,ok
25934,10019.8,10063.4,43.56,ok
26144,10063.4,10069.8,6.48,ok
25527,10057.5,10077.9,20.39,ok
11334,10058.8,10082.7,23.9,ok
9547,10045.0,10086.5,41.47,ok
26256,10082.7,10107.2,24.45,ok
12982,10107.2,10121.8,14.55,ok
26414,10086.5,10128.2,41.72,ok
26752,10121.8,10139.7,17.92,ok
14018,10139.7,10145.6,5.88,ok
26810,10145.6,10155.4,9.8,ok
26439,10128.2,10155.6,27.37,ok
17970,10155.6,10161.1,5.44,ok
11769,10155.4,10164.0,8.61,ok
10543,10161.1,10223.4,62.34,ok
26321,10223.4,10237.3,13.89,ok
7787,10237.3,10254.6,17.29,ok
25397,10164.0,10272.1,108.11,ok
6107,10272.1,10299.2,27.14,ok
8309,10299.2,10308.8,9.53,ok
26368,10308.8,10320.0,11.19,ok
17922,10320.0,10347.3,27.3,ok
11063,10077.9,10360.0,282.03,ok
15150,10360.0,10378.4,18.4,ok
15906,10069.8,10449.6,379.77,ok
12343,10449.6,10451.5,1.92,ok
18457,10451.5,10453.1,1.59,ok
4741,10453.1,10466.2,13.01,ok
13237,10466.2,10480.3,14.18,ok
10319,10254.6,10480.7,226.09,ok
11614,10347.3,10500.4,153.1,ok
26673,10378.4,10510.0,131.6,ok
4693,10480.7,10526.0,45.3,ok
8569,10526.0,10540.0,13.99,ok
10229,10480.3,10545.4,65.07,ok
13805,10510.0,10548.6,38.68,ok
26718,10540.0,10553.3,13.29,ok
9876,10548.6,10569.3,20.71,ok
26805,10553.3,10571.2,17.84,ok
25937,10569.3,10590.1,20.76,ok
26327,10590.1,10605.5,15.35,ok
5794,10500.4,10621.1,120.75,ok
23470,10545.4,10631.7,86.25,ok
26608,10621.1,10637.6,16.44,ok
5765,10631.7,10638.8,7.17,ok
10795,10571.2,10653.3,82.15,ok
25324,10653.3,10657.6,4.3,ok
12889,10657.6,10696.7,39.08,ok
19186,10637.6,10712.9,75.35,ok
26276,10712.9,10720.7,7.78,ok
11729,10605.5,10743.6,138.15,ok
4383,10743.6,10752.0,8.4,ok
11968,10638.8,10761.9,123.03,ok
15010,10696.7,10768.7,72.0,ok
25834,10768.7,10777.0,8.27,ok
6373,10761.9,10779.5,17.61,ok
15326,10752.0,10785.4,33.33,ok
25968,10777.0,10794.9,17.91,ok
25804,10794.9,10811.6,16.68,ok
26741,10811.6,10840.8,29.18,ok
26787,10720.7,10841.3,120.59,ok
7857,10840.8,10864.0,23.26,ok
26456,10864.0,10884.3,20.24,ok
9173,10785.4,10896.2,110.87,ok
14438,10884.3,10907.2,22.89,ok
9057,10841.3,10929.9,88.62,ok
9000,10907.2,10943.1,35.92,ok
5216,10896.2,10953.2,56.92,ok
11800,10929.9,10961.3,31.37,ok
11439,10943.1,10969.5,26.46,ok
3609,10779.5,10987.1,207.59,ok
22624,10961.3,10992.7,31.44,ok
25305,10992.7,11001.0,8.27,ok
26382,11001.0,11003.9,2.93,ok
26214,11003.9,11012.3,8.4,ok
8925,10987.1,11022.0,34.96,ok
26201,10969.5,11026.1,56.54,ok
26508,10953.2,11044.0,90.79,ok
10073,11022.0,11047.7,25.66,ok
7565,11012.3,11062.4,50.04,ok
11964,11044.0,11075.2,31.26,ok
26425,11062.4,11084.7,22.29,ok
17034,11026.1,11099.1,73.01,ok
10087,11047.7,11108.0,60.33,ok
26496,11108.0,11124.0,15.95,ok
10653,11075.2,11136.7,61.43,ok
11082,11084.7,11147.2,62.49,ok
15077,11124.0,11147.4,23.39,ok
25478,11136.7,11157.5,20.87,ok
12305,11147.2,11169.2,22.05,ok
14569,11147.4,11201.5,54.16,ok
18011,11201.5,11207.5,5.95,ok
17471,11169.2,11233.1,63.86,ok
26294,11233.1,11261.0,27.9,ok
26353,11157.5,11273.6,116.07,ok
25279,11207.5,11283.5,76.01,ok
14308,11283.5,11301.2,17.72,ok
11822,11261.0,11303.1,42.08,ok
26668,11273.6,11309.2,35.56,ok
10538,11301.2,11321.6,20.4,ok
7559,11309.2,11324.1,14.96,ok
11778,11303.1,11325.4,22.31,ok
4291,11321.6,11339.0,17.4,ok
15015,11324.1,11360.6,36.48,ok
15243,11339.0,11363.3,24.22,ok
26115,11099.1,11368.8,269.7,ok
26243,11368.8,11373.4,4.63,ok
26813,11360.6,11384.4,23.83,ok
14319,11373.4,11404.1,30.69,ok
10948,11384.4,11415.7,31.26,ok
25435,11363.3,11424.6,61.37,ok
7436,11404.1,11431.8,27.69,ok
25977,11325.4,11449.3,123.94,ok
3924,11431.8,11452.8,20.93,ok
10075,11415.7,11470.9,55.23,ok
24675,11470.9,11484.5,13.59,ok
25788,11484.5,11491.4,6.86,ok
11555,11452.8,11499.4,46.59,ok
26263,11491.4,11510.8,19.46,ok
17168,11424.6,11513.5,88.85,ok
18038,11449.3,11530.0,80.68,ok
12950,11510.8,11532.9,22.09,ok
10001,11532.9,11552.1,19.19,ok
10322,11513.5,11554.7,41.2,ok
26818,11552.1,11556.2,4.05,ok
15474,11530.0,11562.8,32.74,ok
11399,11499.4,11575.9,76.51,ok
15832,11554.7,11581.0,26.31,ok
4601,11556.2,11599.0,42.83,ok
25315,11599.0,11609.8,10.76,ok
12381,11562.8,11633.8,70.98,ok
13640,11575.9,11641.7,65.81,ok
25498,11581.0,11652.4,71.37,ok
15092,11633.8,11657.1,23.3,ok
25882,11641.7,11663.6,21.79,ok
18656,11609.8,11682.9,73.13,ok
7488,11663.6,11712.0,48.45,ok
12050,11712.0,11715.3,3.28,ok
15049,11652.4,11731.3,78.9,ok
11482,11715.3,11738.3,22.98,ok
26520,11682.9,11745.6,62.68,ok
26373,11738.3,11765.0,26.7,ok
26637,11731.3,11770.8,39.47,ok
26067,11745.6,11780.2,34.56,ok
17856,11780.2,11793.6,13.4,ok
11598,11657.1,11811.0,153.91,ok
25320,11793.6,11819.1,25.52,ok
15149,11765.0,11830.7,65.72,ok
11512,11811.0,11835.3,24.3,ok
15348,11770.8,11845.9,75.16,ok
25824,11835.3,11851.6,16.21,ok
9990,11845.9,11867.4,21.52,ok
14904,11851.6,11867.6,15.99,ok
25464,11819.1,11884.7,65.55,ok
17182,11830.7,11889.3,58.57,ok
25715,11867.6,11889.9,22.34,ok
25409,11889.3,11911.2,21.89,ok
15078,11884.7,11917.1,32.45,ok
7660,11917.1,11932.6,15.49,ok
14738,11911.2,11944.0,32.82,ok
26240,11944.0,11956.1,12.13,ok
9421,11867.4,11978.8,111.31,ok
15697,11932.6,12002.6,69.95,ok
13012,11889.9,12023.1,133.17,ok
14451,11956.1,12068.3,112.11,ok
3955,11978.8,12085.3,106.58,ok
6388,12085.3,12097.4,12.09,ok
12518,12002.6,12114.0,111.46,ok
25470,12114.0,12128.6,14.58,ok
14674,12128.6,12138.0,9.39,ok
25445,12023.1,12151.0,127.9,ok
16494,12068.3,12164.2,95.95,ok
17817,12138.0,12165.4,27.39,ok
5069,12164.2,12183.9,19.65,ok
26027,12165.4,12206.0,40.56,ok
26112,12206.0,12227.4,21.4,ok
18604,12183.9,12244.3,60.41,ok
8198,12227.4,12249.7,22.24,ok
26165,12244.3,12262.0,17.75,ok
13216,12097.4,12275.5,178.06,ok
25585,12262.0,12286.9,24.89,ok
26283,12275.5,12297.3,21.8,ok
11810,12286.9,12305.4,18.46,ok
25648,12305.4,12325.6,20.17,ok
12849,12151.0,12326.4,175.45,ok
26005,12297.3,12329.7,32.35,ok
25259,12249.7,12337.0,87.29,ok
11028,12326.4,12382.0,55.59,ok
26245,12337.0,12394.6,57.6,ok
25384,12329.7,12404.8,75.18,ok
6836,12404.8,12413.3,8.45,ok
7609,12325.6,12446.5,120.9,ok
25629,12382.0,12453.8,71.71,ok
10109,12413.3,12506.3,93.01,ok
14075,12506.3,12508.3,1.96,ok
23711,12394.6,12515.0,120.4,ok
13458,12508.3,12528.2,19.96,ok
25752,12446.5,12541.8,95.31,ok
26486,12528.2,12559.4,31.14,ok
26658,12453.8,12560.7,106.9,ok
25545,12541.8,12569.0,27.18,ok
20054,12559.4,12584.5,25.09,ok
11844,12560.7,12596.8,36.17,ok
4399,12584.5,12614.5,30.02,ok
22566,12596.8,12623.2,26.39,ok
26710,12515.0,12627.0,112.04,ok
25344,12623.2,12642.7,19.45,ok
12102,12627.0,12652.6,25.55,ok
8569,12652.6,12666.9,14.37,ok
10506,12614.5,12679.0,64.53,ok
25585,12642.7,12681.6,38.88,ok
17182,12679.0,12742.4,63.4,ok
9000,12742.4,12757.0,14.53,ok
14674,12757.0,12766.3,9.36,ok
26327,12766.3,12782.3,15.92,ok
25871,12782.3,12798.3,16.02,ok
13216,12666.9,12829.3,162.35,ok
26522,12569.0,12833.1,264.1,ok
7587,12833.1,12850.7,17.58,ok
17817,12850.7,12869.0,18.34,ok
25834,12869.0,12874.2,5.19,ok
12849,12681.6,12884.8,203.25,ok
26040,12829.3,12895.4,66.08,ok
23711,12798.3,12922.5,124.2,ok
14569,12895.4,12924.2,28.85,ok
25467,12874.2,12933.2,58.98,ok
17471,12884.8,12942.2,57.36,ok
13458,12922.5,12944.8,22.32,ok
25715,12942.2,12965.7,23.55,ok
10229,12944.8,12978.2,33.41,ok
8925,12965.7,12982.9,17.18,ok
26373,12978.2,12998.3,20.06,ok
7436,12982.9,13002.3,19.4,ok
25885,13002.3,13016.1,13.73,ok
11810,12998.3,13029.5,31.17,ok
15149,12924.2,13038.4,114.16,ok
25824,13038.4,13052.3,13.86,ok
10506,13052.3,13086.4,34.15,ok
25714,13086.4,13097.8,11.33,ok
9173,12933.2,13113.5,180.29,ok
5114,13097.8,13128.2,30.35,ok
26283,13113.5,13152.7,39.26,ok
25783,13128.2,13158.0,29.88,ok
26508,13016.1,13166.8,150.75,ok
11334,13152.7,13171.6,18.82,ok
26353,13029.5,13185.9,156.46,ok
25315,13171.6,13191.1,19.54,ok
26439,13185.9,13210.1,24.19,ok
25712,13210.1,13213.5,3.33,ok
12381,13158.0,13234.4,76.4,ok
10322,13166.8,13245.6,78.82,ok
10653,13191.1,13257.5,66.35,ok
3924,13234.4,13263.5,29.0,ok
18038,13263.5,13325.0,61.53,ok
26787,13213.5,13348.8,135.34,ok
15015,13325.0,13359.8,34.82,ok
7787,13348.8,13369.2,20.37,ok
25445,13245.6,13371.4,125.71,ok
10319,13359.8,13387.2,27.42,ok
15078,13371.4,13395.5,24.15,ok
9990,13369.2,13400.7,31.55,ok
7660,13400.7,13416.6,15.87,ok
26673,13395.5,13421.8,26.29,ok
14051,13416.6,13432.4,15.82,ok
10073,13421.8,13441.9,20.12,ok
26522,13257.5,13446.0,188.56,ok
11822,13441.9,13475.9,33.96,ok
11968,13387.2,13502.2,114.96,ok
5794,13432.4,13514.2,81.73,ok
16115,13475.9,13533.5,57.56,ok
26025,13446.0,13536.6,90.61,ok
4693,13533.5,13565.9,32.47,ok
26112,13536.6,13570.3,33.61,ok
11399,13502.2,13586.4,84.24,ok
26818,13586.4,13591.7,5.26,ok
15326,13565.9,13597.0,31.07,ok
26243,13597.0,13603.4,6.34,ok
26810,13591.7,13605.8,14.06,ok
26456,13603.4,13621.0,17.65,ok
26027,13570.3,13626.0,55.73,ok
26214,13626.0,13634.8,8.81,ok
9876,13621.0,13635.1,14.1,ok
6107,13514.2,13661.1,146.96,ok
26005,13635.1,13668.0,32.84,ok
14075,13668.0,13670.0,2.05,ok
6531,13670.0,13679.0,8.94,ok
25629,13634.8,13682.1,47.3,ok
12982,13661.1,13682.5,21.37,ok
10109,13605.8,13690.6,84.78,ok
15243,13682.1,13706.5,24.35,ok
11439,13682.5,13708.9,26.41,ok
10538,13706.5,13728.9,22.49,ok
13132,13690.6,13749.3,58.69,ok
15049,13728.9,13768.5,39.56,ok
5216,13708.9,13768.6,59.65,ok
26281,13749.3,13777.8,28.52,ok
6373,13768.6,13793.3,24.7,ok
4291,13777.8,13799.8,21.98,ok
26426,13768.5,13807.5,39.02,ok
18604,13799.8,13819.7,19.93,ok
12102,13807.5,13826.3,18.76,ok
18656,13819.7,13850.9,31.21,ok
25320,13826.3,13855.3,28.95,ok
26321,13850.9,13863.0,12.11,ok
12950,13855.3,13876.1,20.88,ok
10795,13863.0,13889.3,26.29,ok
13237,13876.1,13904.6,28.45,ok
26294,13889.3,13915.6,26.29,ok
25577,13915.6,13926.8,11.15,ok
14018,13926.8,13932.5,5.75,ok
26712,13932.5,13939.3,6.74,ok
26520,13904.6,13946.8,42.24,ok
25478,13946.8,13962.7,15.8,ok
24675,13962.7,13973.8,11.14,ok
10087,13939.3,13977.0,37.75,ok
11063,13793.3,13984.9,191.58,ok
26256,13973.8,14002.9,29.12,ok
26660,14002.9,14019.9,16.98,ok
25804,14019.9,14032.2,12.33,ok
26479,14032.2,14043.8,11.59,ok
26201,13984.9,14053.4,68.53,ok
7565,13977.0,14061.5,84.48,ok
13640,14043.8,14076.5,32.64,ok
9618,14061.5,14080.4,18.85,ok
25425,14080.4,14101.5,21.11,ok
17332,14053.4,14109.0,55.57,ok
17856,14101.5,14114.2,12.75,ok
6836,14114.2,14126.0,11.72,ok
26741,14126.0,14152.0,26.04,ok
25435,14109.0,14152.3,43.34,ok
26749,14076.5,14154.1,77.66,ok
18457,14152.0,14170.8,18.81,ok
26165,14152.3,14171.2,18.95,ok
26614,14154.1,14183.1,29.0,ok
11778,14170.8,14194.9,24.11,ok
11800,14183.1,14208.5,25.38,ok
26720,14208.5,14220.2,11.66,ok
25545,14220.2,14236.4,16.23,ok
14451,14171.2,14249.1,77.88,ok
3609,13679.0,,600,timeout
16494,14236.4,14288.2,51.81,ok
12518,14249.1,14304.5,55.31,ok
6388,14304.5,14315.7,11.28,ok
19186,14279.1,14320.7,41.66,ok
8812,14315.7,14344.7,28.94,ok
22566,14320.7,14348.0,27.25,ok
25746,14344.7,14365.5,20.81,ok
13805,14348.0,14375.9,27.92,ok
25324,14375.9,14380.9,4.94,ok
25977,14380.9,14429.5,48.62,ok
9057,14365.5,14447.8,82.26,ok
26637,14447.8,14458.8,11.04,ok
11028,14429.5,14465.6,36.15,ok
11614,14194.9,14476.7,281.74,ok
15348,14458.8,14481.3,22.47,ok
14438,14465.6,14483.6,17.91,ok
11555,14288.2,14495.2,206.88,ok
11769,14483.6,14500.8,17.24,ok
11512,14476.7,14501.1,24.45,ok
25648,14495.2,14526.6,31.39,ok
25788,14526.6,14532.9,6.34,ok
8198,14501.1,14539.2,38.06,ok
25882,14532.9,14559.8,26.87,ok
26276,14559.8,14565.9,6.08,ok
9421,14500.8,14590.5,89.71,ok
16495,14481.3,14602.3,120.99,ok
26245,14565.9,14613.4,47.53,ok
18011,14613.4,14620.3,6.86,ok
10543,14539.2,14628.5,89.29,ok
11844,14620.3,14651.8,31.52,ok
10948,14651.8,14676.0,24.19,ok
9547,14628.5,14681.6,53.07,ok
25305,14676.0,14684.8,8.79,ok
4601,14684.8,14713.3,28.5,ok
3955,14602.3,14723.6,121.34,ok
8309,14713.3,14725.4,12.11,ok
26805,14725.4,14743.7,18.33,ok
26067,14743.7,14763.3,19.51,ok
8793,14763.3,14775.7,12.39,ok
26115,14590.5,14832.9,242.35,ok
26022,14775.7,14837.2,61.59,ok
26486,14832.9,14854.4,21.58,ok
15474,14723.6,14862.0,138.34,ok
26368,14862.0,14880.3,18.28,ok
25397,14681.6,14901.1,219.49,ok
25384,14880.3,14922.0,41.73,ok
15906,14901.1,14934.4,33.32,ok
25344,14922.0,14950.3,28.2,ok
26382,14950.3,14953.1,2.81,ok
10260,14837.2,14963.1,125.87,ok
5765,14963.1,14967.9,4.82,ok
26144,14967.9,14972.8,4.87,ok
25752,14854.4,14974.2,119.79,ok
15092,14972.8,14995.5,22.72,ok
10075,14953.1,14998.7,45.64,ok
25469,14995.5,15010.7,15.15,ok
2895,14998.7,15030.4,31.63,ok
17875,14974.2,15044.2,70.01,ok
7857,15044.2,15056.5,12.21,ok
14308,15030.4,15065.2,34.8,ok
26496,15056.5,15077.5,21.0,ok
13012,14934.4,15079.2,144.77,ok
11964,15077.5,15098.7,21.24,ok
17034,15010.7,15114.2,103.52,ok
15077,15098.7,15125.3,26.64,ok
17970,15125.3,15130.2,4.83,ok
25937,15130.2,15145.5,15.34,ok
7488,15079.2,15147.6,68.46,ok
4741,15114.2,15160.3,46.13,ok
14203,15145.5,15165.8,20.3,ok
25470,15147.6,15172.2,24.56,ok
15832,15165.8,15189.5,23.64,ok
26710,15065.2,15191.0,125.85,ok
12305,15191.0,15209.9,18.86,ok
14342,15189.5,15212.0,22.55,ok
9614,15209.9,15233.6,23.72,ok
25631,15172.2,15263.3,91.12,ok
11729,15160.3,15263.4,103.04,ok
26718,15263.3,15277.8,14.46,ok
25498,15233.6,15278.1,44.44,ok
12343,15263.4,15284.0,20.65,ok
12889,15278.1,,30.79,oom
14319,15277.8,15322.5,44.68,ok
7609,15212.0,15324.5,112.46,ok
26668,15322.5,15345.3,22.81,ok
25409,15345.3,15360.9,15.65,ok
26210,15338.8,15378.4,39.55,ok
15697,15324.5,15383.3,58.76,ok
14904,15360.9,15383.3,22.35,ok
26414,15284.0,15384.3,100.25,ok
22624,15378.4,15410.2,31.82,ok
10001,15383.3,15421.6,38.29,ok
15014,15384.3,15455.6,71.33,ok
25464,15410.2,15472.3,62.12,ok
17168,15421.6,15482.7,61.11,ok
9953,15472.3,15487.8,15.51,ok
26517,15487.8,15490.5,2.61,ok
26752,15490.5,15506.7,16.23,ok
25934,15482.7,15518.8,36.08,ok
26608,15506.7,15521.0,14.32,ok
26240,15521.0,15533.0,11.96,ok
11482,15518.8,15535.1,16.34,ok
25968,15535.1,15552.2,17.06,ok
4383,15552.2,15560.4,8.28,ok
15150,15455.6,15567.5,111.87,ok
11598,15383.3,15568.4,185.17,ok
26324,15568.4,15579.9,11.49,ok
26263,15579.9,15590.9,10.98,ok
20054,15567.5,15602.2,34.75,ok
25527,15590.9,15610.1,19.15,ok
10601,15602.2,15616.6,14.31,ok
7559,15610.1,15624.9,14.8,ok
4399,15616.6,15643.8,27.23,ok
23470,15560.4,15660.3,99.87,ok
12050,15660.3,15663.9,3.54,ok
25831,15663.9,15673.3,9.48,ok
11082,15624.9,15683.0,58.13,ok
26425,15683.0,15699.8,16.83,ok
14738,15673.3,15708.6,35.21,ok
26658,15533.0,15719.1,186.09,ok
25279,15643.8,15721.2,77.41,ok
5069,15699.8,15723.9,24.1,ok
26783,15723.9,15744.9,21.0,ok
7073,15719.1,15766.8,47.74,ok
26813,15744.9,15771.3,26.38,ok
15010,15721.2,15779.9,58.65,ok
25259,15708.6,15787.5,78.95,ok
11964,15771.3,15797.3,25.92,ok
14342,15787.5,15812.1,24.61,ok
25714,15812.1,15827.1,14.93,ok
14203,15827.1,15845.0,17.91,ok
17922,15766.8,15862.5,95.64,ok
26414,15779.9,15870.7,90.89,ok
5765,15870.7,15878.9,8.1,ok
7436,15878.9,15891.1,12.22,ok
26658,15797.3,15904.2,106.9,ok
15049,15845.0,15914.1,69.11,ok
26425,15914.1,15929.3,15.19,ok
17817,15904.2,15929.3,25.13,ok
14308,15929.3,15954.2,24.9,ok
25478,15954.2,15969.9,15.74,ok
9173,15862.5,16013.6,151.14,ok
26787,15891.1,16020.5,129.4,ok
15015,16013.6,16043.4,29.82,ok
6388,16043.4,16055.6,12.13,ok
10260,15929.3,16058.0,128.75,ok
11822,16055.6,16090.9,35.34,ok
11598,15969.9,16091.1,121.16,ok
17168,16020.5,16106.6,86.1,ok
7073,16058.0,16122.1,64.03,ok
11028,16091.1,16132.1,41.03,ok
9876,16132.1,16148.3,16.21,ok
26368,16148.3,16162.6,14.29,ok
26067,16162.6,16177.8,15.11,ok
25834,16177.8,16182.8,4.99,ok
26040,16090.9,16192.8,101.92,ok
26373,16192.8,16204.7,11.9,ok
25527,16182.8,16206.9,24.1,ok
25470,16206.9,16228.1,21.24,ok
25435,16106.6,16230.3,123.74,ok
9547,16122.1,16236.0,113.89,ok
26281,16204.7,16236.4,31.64,ok
12343,16230.3,16258.4,28.1,ok
26712,16258.4,16262.6,4.21,ok
10319,16228.1,16263.9,35.82,ok
10506,16236.4,16277.6,41.26,ok
16494,16236.0,16291.7,55.78,ok
15326,16262.6,16302.1,39.48,ok
26210,16277.6,16309.4,31.75,ok
25467,16263.9,16331.1,67.16,ok
17034,16331.1,16378.9,47.82,ok
26382,16378.9,16381.8,2.91,ok
25831,16381.8,16389.5,7.66,ok
11399,16309.4,16398.1,88.68,ok
26508,16291.7,16399.2,107.49,ok
10322,16389.5,16424.9,35.38,ok
23711,16302.1,16434.0,131.86,ok
26214,16434.0,16442.4,8.35,ok
10087,16442.4,16472.1,29.69,ok
7787,16472.1,16488.7,16.62,ok
25631,16424.9,16502.5,77.65,ok
11482,16488.7,16508.2,19.55,ok
9057,16399.2,16514.2,114.99,ok
26668,16502.5,16523.0,20.42,ok
10948,16508.2,16533.0,24.77,ok
26263,16523.0,16544.5,21.55,ok
14569,16514.2,16560.5,46.24,ok
11063,16398.1,16568.0,169.98,ok
26027,16544.5,16588.8,44.27,ok
25320,16568.0,16592.5,24.43,ok
15014,16533.0,16603.2,70.18,ok
26240,16588.8,16603.9,15.1,ok
11769,16592.5,16605.7,13.21,ok
12889,16560.5,16617.4,56.88,ok
9614,16603.9,16619.7,15.83,ok
13458,16603.2,16626.4,23.21,ok
15078,16605.7,16627.8,22.13,ok
18011,16626.4,16640.1,13.74,ok
17332,16617.4,16682.8,65.45,ok
25464,16627.8,16698.2,70.38,ok
8569,16698.2,16712.0,13.73,ok
5794,16640.1,16718.6,78.42,ok
7488,16682.8,16730.1,47.3,ok
14904,16712.0,16731.7,19.79,ok
26243,16730.1,16747.5,17.41,ok
2895,16747.5,16770.5,22.93,ok
26276,16770.5,16776.6,6.14,ok
13012,16718.6,16785.5,66.96,ok
16495,16731.7,16797.7,65.95,ok
17182,16785.5,16822.9,37.41,ok
17922,16797.7,16835.6,37.88,ok
14051,16822.9,16841.5,18.57,ok
6531,16776.6,16842.7,66.1,ok
25648,16835.6,16854.4,18.87,ok
26321,16841.5,16871.8,30.31,ok
26486,16854.4,16890.8,36.34,ok
7609,16871.8,16941.0,69.16,ok
25344,16941.0,16960.3,19.29,ok
25425,16960.3,16973.3,13.0,ok
25715,16973.3,16986.5,13.23,ok
26522,16842.7,16992.0,149.3,ok
26520,16992.0,17010.4,18.35,ok
11800,17010.4,17027.2,16.85,ok
11968,17027.2,17056.2,29.0,ok
25259,16986.5,17067.1,80.54,ok
14738,17056.2,17067.9,11.66,ok
12305,17067.9,17070.4,2.54,ok
17970,17067.1,17072.3,5.23,ok
24675,17070.4,17086.1,15.62,ok
26353,17072.3,17132.2,59.85,ok
25804,17132.2,17143.7,11.53,ok
6107,17086.1,17147.4,61.32,ok
26805,17147.4,17184.1,36.74,ok
4601,17184.1,17198.8,14.61,ok
9990,17198.8,17202.6,3.82,ok
12050,17202.6,17205.7,3.12,ok
25746,17205.7,17218.1,12.39,ok
3609,16619.7,,600,timeout
11614,16890.8,17233.9,343.09,ok
26456,17233.9,17251.6,17.77,ok
10001,17251.6,17272.2,20.54,ok
15474,17143.7,17280.3,136.48,ok
14674,17272.2,17288.4,16.25,ok
25752,17218.1,17307.3,89.18,ok
8198,17280.3,17308.1,27.81,ok
