qid,arrival,start,finish,runtime,status
13012,8485.045,8532.1,8715.9,183.8,ok
26710,8522.964,8574.3,8718.7,144.38,ok
25788,8535.311,8615.7,8724.4,108.66,ok
25397,8319.281,8378.1,8739.0,360.96,ok
10601,8558.326,8673.2,8750.4,77.15,ok
25279,8533.67,8610.7,8751.8,141.03,ok
14075,8586.513,8715.9,8752.2,36.27,ok
13237,8548.454,8662.1,8773.3,111.2,ok
10001,8606.996,8739.0,8789.3,50.24,ok
26210,8592.977,8718.7,8799.6,80.9,ok
26245,8605.165,8724.4,8802.2,77.81,ok
9421,8545.932,8629.3,8823.9,194.62,ok
10229,8611.893,8750.4,8827.1,76.7,ok
26813,8672.956,8799.6,8855.2,55.7,ok
26281,8624.148,8752.2,8879.5,127.33,ok
25631,8615.739,8751.8,8902.2,150.4,ok
26005,8689.814,8802.2,8906.4,104.24,ok
3955,8636.495,8773.3,8911.0,137.68,ok
25577,8702.018,8823.9,8925.8,101.9,ok
15078,8716.103,8827.1,8926.5,99.46,ok
7787,8732.19,8855.2,8929.1,73.83,ok
11598,8658.374,8789.3,8941.3,152.05,ok
26614,8749.927,8879.5,8944.2,64.69,ok
11482,8750.367,8902.2,8950.7,48.49,ok
26637,8776.713,8911.0,8962.6,51.62,ok
18457,8821.376,8926.5,8975.3,48.76,ok
25934,8824.378,8929.1,8990.4,61.32,ok
10948,8826.697,8941.3,8995.1,53.76,ok
12381,8755.155,8906.4,9000.1,93.69,ok
26668,8842.763,8944.2,9013.0,68.76,ok
3924,8864.107,8962.6,9022.0,59.33,ok
14051,8919.083,8990.4,9025.5,35.1,ok
11769,8917.639,8975.3,9025.8,50.48,ok
26027,8843.845,8950.7,9051.3,100.6,ok
12889,8930.423,8995.1,9073.4,78.31,ok
9173,8814.89,8925.8,9105.1,179.33,ok
10653,8954.74,9025.5,9113.2,87.71,ok
4601,8946.569,9013.0,9127.7,114.71,ok
14342,8960.622,9025.8,9133.6,107.84,ok
7609,8937.502,9000.1,9155.6,155.52,ok
25871,9049.01,9105.1,9170.3,65.15,ok
4693,9051.547,9113.2,9193.2,79.97,ok
15348,9003.179,9051.3,9214.5,163.27,ok
13216,8949.138,9022.0,9226.7,204.73,ok
12950,9073.375,9133.6,9230.9,97.25,ok
26805,9083.433,9170.3,9240.5,70.18,ok
19186,9072.61,9127.7,9251.0,123.3,ok
10260,9016.783,9073.4,9254.7,181.25,ok
26818,9113.741,9226.7,9258.6,31.9,ok
26382,9117.383,9230.9,9261.2,30.28,ok
23470,9074.652,9155.6,9277.7,122.05,ok
5069,9128.156,9240.5,9279.6,39.1,ok
26718,9105.72,9214.5,9280.1,65.58,ok
11512,9134.506,9251.0,9296.0,45.01,ok
9618,9153.278,9258.6,9300.6,41.94,ok
18038,9136.269,9254.7,9302.8,48.09,ok
17817,9166.767,9261.2,9312.1,50.9,ok
12982,9187.263,9287.3,9322.3,35.08,ok
4741,9249.714,9318.8,9353.6,34.78,ok
9000,9183.526,9302.3,9376.9,74.58,ok
25259,9091.708,9216.0,9381.2,165.23,ok
15906,9177.994,9300.4,9386.1,85.68,ok
8198,9297.585,9334.8,9399.1,64.21,ok
26327,9319.458,9338.0,9401.3,63.26,ok
14018,9348.17,9381.2,9408.4,27.18,ok
18604,9250.559,9323.3,9412.1,88.72,ok
24675,9358.489,9386.1,9425.3,39.13,ok
22624,9341.127,9353.6,9431.6,78.04,ok
8925,9366.938,9399.1,9445.7,46.66,ok
16115,9253.99,9325.5,9450.2,124.61,ok
13458,9396.615,9425.3,9479.3,54.03,ok
17332,9369.013,9401.3,9487.1,85.85,ok
11399,9346.253,9376.9,9495.9,119.0,ok
8793,9413.156,9431.6,9504.9,73.27,ok
26810,9427.304,9450.2,9514.6,64.44,ok
17875,9384.343,9412.1,9523.8,111.7,ok
15015,9456.224,9487.1,9545.9,58.77,ok
14674,9465.46,9495.9,9559.9,64.02,ok
26276,9466.676,9504.9,9567.2,62.29,ok
15049,9419.714,9445.7,9584.8,139.09,ok
25746,9472.309,9514.6,9587.4,72.83,ok
9547,9447.628,9479.3,9602.9,123.65,ok
8812,9503.826,9571.3,9639.3,68.01,ok
26112,9508.953,9578.6,9660.3,81.69,ok
26201,9488.495,9557.3,9665.4,108.1,ok
26294,9516.742,9596.2,9692.4,96.16,ok
11063,9567.551,9598.8,9701.7,102.85,ok
15092,9614.617,9639.3,9710.1,70.77,ok
11968,9480.722,9535.2,9721.9,186.68,ok
9990,9641.411,9665.4,9742.8,77.41,ok
5216,9570.38,9614.3,9749.0,134.67,ok
10538,9648.149,9692.4,9761.2,68.81,ok
17168,9623.862,9660.3,9764.4,104.1,ok
25425,9674.692,9742.8,9789.2,46.39,ok
7660,9658.437,9710.1,9789.4,79.27,ok
14203,9706.585,9761.2,9812.1,50.85,ok
14569,9656.758,9701.7,9812.2,110.48,ok
26712,9730.887,9789.2,9817.6,28.39,ok
26144,9753.539,9789.4,9821.6,32.18,ok
26115,9380.421,9419.8,9825.0,405.2,ok
15832,9727.13,9764.4,9828.4,64.01,ok
14438,9769.776,9844.5,9877.2,32.72,ok
26214,9813.298,9860.7,9887.2,26.43,ok
25315,9806.81,9857.3,9895.3,38.0,ok
15077,9781.12,9849.9,9912.8,62.85,ok
25384,9675.921,9781.3,9929.6,148.22,ok
4399,9878.879,9895.3,9939.6,44.27,ok
6531,9784.354,9853.9,9944.2,90.3,ok
11028,9860.929,9877.2,9957.2,79.99,ok
26426,9884.942,9929.6,9979.2,49.66,ok
26263,9890.288,9944.2,9991.8,47.58,ok
10795,9911.642,9957.2,10031.5,74.28,ok
26658,9876.482,9887.2,10038.1,150.96,ok
25324,9972.977,10031.5,10043.0,11.51,ok
25409,9982.33,10038.1,10060.1,22.0,ok
12343,9958.146,9991.8,10060.2,68.37,ok
26673,9754.731,9844.4,10065.4,221.0,ok
26324,9994.773,10049.8,10077.7,27.87,ok
7436,10056.973,10131.4,10150.7,19.27,ok
25469,10072.423,10136.9,10170.5,33.55,ok
7559,9912.817,10070.6,10196.2,125.56,ok
10543,9887.8,10031.0,10196.5,165.48,ok
9876,10137.034,10176.1,10196.9,20.81,ok
26720,10195.983,10211.8,10225.8,14.06,ok
15243,10142.89,10218.8,10246.7,27.94,ok
25527,10210.374,10239.5,10274.8,35.31,ok
9057,9880.506,10039.0,10280.9,241.96,ok
17034,10007.766,10186.3,10292.5,106.16,ok
10322,10201.683,10238.5,10313.3,74.81,ok
12050,10272.132,10280.9,10316.6,35.69,ok
15014,10234.837,10258.6,10358.4,99.78,ok
26741,10279.795,10313.3,10368.0,54.69,ok
15149,10258.706,10274.8,10379.8,104.99,ok
22566,10289.086,10316.6,10380.5,63.88,ok
25467,10278.638,10292.5,10380.6,88.11,ok
25752,10219.867,10246.6,10405.2,158.65,ok
26608,10373.984,10380.6,10421.0,40.4,ok
17970,10375.403,10405.2,10426.1,20.89,ok
26240,10388.927,10421.0,10435.6,14.61,ok
11614,10024.911,10206.1,10464.4,258.29,ok
11810,10396.207,10457.0,10483.2,26.18,ok
26414,10289.661,10389.2,10511.1,121.9,ok
3609,9667.019,9911.2,,600,timeout
10319,10296.561,10410.7,10526.9,116.25,ok
9953,10475.637,10495.0,10540.9,45.93,ok
11729,10301.637,10422.5,10548.6,126.13,ok
25320,10455.493,10487.3,10561.9,74.6,ok
25977,10317.158,10460.9,10610.0,149.1,ok
25882,10476.266,10560.7,10611.9,51.21,ok
25545,10512.227,10584.1,10648.9,64.77,ok
18656,10409.231,10550.0,10663.1,113.1,ok
26256,10528.073,10669.0,10745.3,76.35,ok
8569,10599.897,10700.3,10760.0,59.63,ok
18011,10608.879,10702.2,10766.1,63.8,ok
13640,10524.945,10655.0,10770.7,115.68,ok
10087,10552.445,10690.0,10784.4,94.48,ok
11778,10633.866,10761.0,10835.5,74.5,ok
25648,10661.111,10763.0,10839.7,76.72,ok
14308,10721.697,10802.4,10865.1,62.72,ok
12102,10723.018,10817.1,10869.3,52.24,ok
26373,10739.2,10856.1,10913.5,57.36,ok
14319,10738.601,10851.5,10946.9,95.37,ok
26486,10853.534,10893.5,10960.3,66.79,ok
11800,10839.417,10881.7,10973.3,91.68,ok
8309,10860.32,10897.7,10976.9,79.15,ok
14451,10542.006,10762.2,10984.0,221.8,ok
25470,10905.175,10946.9,11013.4,66.52,ok
26283,10897.824,10913.5,11014.3,100.8,ok
26752,10927.514,10960.3,11015.3,54.95,ok
12305,10945.361,10976.9,11039.5,62.67,ok
6388,10966.422,11013.4,11040.0,26.57,ok
25478,10960.31,10984.0,11043.8,59.81,ok
11844,10757.645,10901.0,11090.1,189.12,ok
16494,10828.28,10908.5,11100.2,191.66,ok
25344,10944.554,11004.4,11116.5,112.11,ok
14738,10972.422,11045.4,11121.4,76.09,ok
25831,11024.967,11074.8,11132.1,57.24,ok
25834,11075.003,11103.9,11148.4,44.45,ok
25783,11088.849,11114.0,11178.9,64.85,ok
25585,11091.293,11130.3,11200.4,70.07,ok
25498,10996.353,11084.9,11206.7,121.82,ok
17856,11092.568,11135.3,11211.9,76.56,ok
26165,11108.911,11145.9,11225.6,79.72,ok
10109,10991.998,11084.4,11260.0,175.64,ok
13132,10984.668,11060.2,11265.3,205.12,ok
2895,11167.779,11200.4,11284.8,84.31,ok
26520,11146.199,11148.4,11291.0,142.62,ok
25715,11186.126,11211.9,11293.5,81.61,ok
17182,11151.77,11178.9,11307.2,128.31,ok
11334,11205.962,11260.0,11314.5,54.5,ok
5114,11204.634,11302.9,11401.0,98.06,ok
26456,11239.684,11395.6,11432.7,37.12,ok
20054,11233.711,11389.4,11450.2,60.8,ok
13805,11241.735,11398.1,11455.5,57.46,ok
7857,11259.937,11411.8,11470.3,58.53,ok
25305,11392.011,11428.3,11476.5,48.16,ok
10075,11218.24,11369.9,11489.5,119.58,ok
14904,11428.543,11451.4,11518.8,67.34,ok
26749,11184.055,11330.0,11534.7,204.67,ok
11964,11430.015,11468.9,11536.2,67.28,ok
25804,11457.32,11489.0,11550.3,61.35,ok
16495,11304.03,11437.8,11575.2,137.41,ok
26040,11446.666,11474.2,11606.5,132.28,ok
6836,11514.7,11534.7,11615.4,80.7,ok
10506,11508.428,11518.8,11623.0,104.23,ok
26353,11463.137,11508.2,11637.0,128.81,ok
12849,11457.596,11495.2,11651.9,156.72,ok
