qid,arrival,start,finish,runtime,status,predicted_slowdown
15014,7194.376,7343.4,7438.4,94.96,ok,1.379
8925,7401.938,7426.1,7446.8,20.74,ok,1.239
14569,7390.283,7411.8,7468.8,57.01,ok,3.742
15015,7425.969,7449.4,7470.4,20.99,ok,2.824
17856,7427.716,7457.8,7470.5,12.66,ok,10.232
11063,7466.688,7488.3,7516.1,27.87,ok,0.984
11598,7262.466,7409.8,7529.8,120.0,ok,2.502
10075,7457.914,7489.9,7540.9,51.02,ok,7.904
10087,7460.035,7489.9,7553.7,63.79,ok,5.145
7660,7489.986,7541.0,7561.3,20.37,ok,1.233
14308,7518.411,7561.4,7577.7,16.26,ok,1.832
7587,7521.206,7577.8,7589.3,11.52,ok,1.741
26752,7510.215,7589.4,7601.8,12.44,ok,1.704
12381,7508.182,7601.9,7645.1,43.16,ok,1.642
6107,7520.221,7529.8,7671.5,141.63,ok,0.572
25445,7530.126,7553.8,7695.1,141.33,ok,1.414
26281,7649.012,7671.6,7699.7,28.08,ok,0.027
5765,7559.4,7695.3,7708.9,13.63,ok,0.567
25467,7536.869,7645.1,7710.7,65.57,ok,1.459
26818,7503.318,7710.8,7719.7,8.91,ok,1.786
25527,7550.377,7699.8,7733.6,33.79,ok,1.066
25804,7563.156,7709.0,7741.3,32.28,ok,1.36
26327,7577.478,7719.8,7744.0,24.21,ok,1.861
25715,7654.397,7744.0,7758.7,14.75,ok,1.069
14342,7632.878,7741.3,7759.9,18.57,ok,2.639
26324,7669.862,7768.5,7777.6,9.06,ok,2.576
11822,7670.337,7786.6,7816.9,30.29,ok,1.549
15149,7596.966,7761.5,7823.6,62.1,ok,2.15
4291,7796.954,7823.6,7833.2,9.57,ok,1.508
26115,7503.556,7544.0,7855.5,311.48,ok,0.125
11555,7768.765,7796.8,7855.7,58.89,ok,1.799
15474,7807.001,7830.0,7875.9,45.74,ok,0.716
26783,7825.694,7868.9,7881.3,12.44,ok,1.933
15326,7834.487,7868.9,7901.1,32.16,ok,2.378
25885,7893.865,7901.1,7915.0,13.91,ok,1.461
5794,7805.288,7846.3,7939.1,92.8,ok,1.521
25937,7874.748,7939.2,7960.7,21.58,ok,1.768
15150,7877.156,7915.0,7975.8,60.77,ok,1.445
26508,7868.916,7875.9,7991.4,115.53,ok,0.246
11439,7970.832,7975.9,7999.5,23.65,ok,0.35
26022,7946.59,7960.8,8003.0,42.25,ok,0.752
26787,7879.18,7881.3,8020.0,138.68,ok,0.558
26439,7951.831,7991.5,8035.1,43.58,ok,1.198
26425,7996.288,8035.1,8051.0,15.91,ok,1.513
26321,8043.758,8051.1,8067.8,16.7,ok,1.354
7488,7962.395,7999.6,8081.1,81.53,ok,1.195
26368,7994.465,8067.8,8081.1,13.32,ok,1.36
25712,7925.75,8081.2,8084.7,3.58,ok,1.275
15010,7932.943,8003.1,8106.8,103.65,ok,1.471
25435,7907.07,8084.8,8116.4,31.66,ok,2.784
11082,8055.78,8091.7,8141.1,49.41,ok,1.272
26660,8085.872,8127.0,8153.1,26.08,ok,1.472
17922,8012.238,8038.9,8178.6,139.7,ok,0.971
25464,8135.169,8149.4,8198.0,48.56,ok,0.773
26517,8188.771,8198.0,8200.3,2.28,ok,0.521
26243,8169.153,8200.3,8203.6,3.28,ok,1.452
25629,8127.157,8161.4,8217.4,56.09,ok,1.562
23711,8094.306,8125.6,8237.3,111.65,ok,0.697
10073,8194.393,8230.5,8255.0,24.52,ok,2.253
25968,8204.427,8258.1,8274.3,16.22,ok,1.287
25824,8250.481,8262.8,8277.8,14.95,ok,1.222
26496,8267.896,8274.4,8299.9,25.59,ok,1.316
6107,8161.522,8199.5,8319.9,120.41,ok,1.722
12518,8200.014,8224.5,8343.2,118.73,ok,2.232
5765,8280.314,8343.2,8348.1,4.81,ok,1.5
26025,8278.975,8300.0,8394.3,94.33,ok,0.888
7073,8288.795,8348.1,8405.5,57.42,ok,1.474
26067,8366.349,8405.6,8426.0,20.39,ok,0.278
7565,8309.268,8426.0,8482.5,56.45,ok,0.761
25714,8476.798,8482.5,8495.0,12.4,ok,0.216
6373,8316.262,8495.0,8505.3,10.3,ok,0.548
9614,8403.287,8505.4,8520.1,14.7,ok,0.624
26522,8277.541,8277.8,8529.0,251.17,ok,0.28
25445,8378.721,8394.4,8558.0,163.6,ok,0.319
25788,8535.311,8558.1,8564.4,6.35,ok,0.229
25397,8319.281,8319.9,8587.9,267.98,ok,0.697
17471,8318.353,8520.1,8607.4,87.26,ok,0.598
4383,8434.312,8607.5,8615.5,8.06,ok,0.847
26710,8522.964,8529.1,8633.8,104.73,ok,0.201
15697,8395.351,8588.0,8655.9,67.93,ok,0.611
26281,8624.148,8633.9,8668.5,34.59,ok,0.099
13012,8485.045,8564.5,8681.6,117.1,ok,0.294
25279,8533.67,8615.7,8694.3,78.66,ok,1.031
26479,8522.172,8681.7,8696.6,14.81,ok,0.718
10601,8558.326,8696.7,8709.7,12.98,ok,0.731
13237,8548.454,8709.8,8741.2,31.43,ok,0.691
7587,8528.051,8741.3,8753.1,11.73,ok,0.656
9421,8545.932,8694.4,8780.4,85.94,ok,0.863
3955,8636.495,8656.1,8790.0,133.88,ok,0.559
25631,8615.739,8668.6,8794.5,125.83,ok,0.766
26245,8605.165,8753.2,8803.1,49.87,ok,0.655
10001,8606.996,8794.6,8819.3,24.7,ok,0.79
26005,8689.814,8780.5,8822.6,42.02,ok,0.773
14075,8586.513,8822.7,8825.5,2.75,ok,1.802
10229,8611.893,8803.2,8837.8,34.58,ok,1.07
25577,8702.018,8819.4,8849.3,29.88,ok,1.103
26210,8592.977,8790.1,8860.2,70.11,ok,0.622
26813,8672.956,8849.5,8876.7,27.23,ok,0.681
7787,8732.19,8860.3,8878.3,17.95,ok,0.618
3924,8864.107,8878.4,8907.9,29.54,ok,0.863
26614,8749.927,8908.0,8922.2,14.2,ok,0.754
12381,8755.155,8876.8,8929.0,52.2,ok,0.752
11769,8917.639,8922.3,8941.1,18.74,ok,0.496
26637,8776.713,8929.1,8951.3,22.15,ok,0.788
11598,8658.374,8825.6,8966.8,141.19,ok,1.977
25934,8824.378,8951.4,8982.5,31.14,ok,0.774
9173,8814.89,8837.9,8988.7,150.79,ok,0.555
26668,8842.763,8966.9,8995.8,28.87,ok,0.939
26027,8843.845,8982.6,9015.3,32.64,ok,0.608
10948,8826.697,8988.8,9021.8,32.98,ok,1.167
11482,8750.367,9015.3,9040.8,25.45,ok,1.027
7609,8937.502,8941.2,9051.3,110.13,ok,0.653
4601,8946.569,9021.9,9052.3,30.49,ok,0.88
15078,8716.103,9051.4,9077.7,26.34,ok,1.339
12889,8930.423,9040.9,9083.0,42.17,ok,1.174
18457,8821.376,9077.8,9107.5,29.71,ok,1.162
10653,8954.74,9083.1,9120.2,37.05,ok,0.711
13216,8949.138,8995.8,9139.7,143.87,ok,1.058
10260,9016.783,9052.4,9149.6,97.19,ok,1.774
25871,9049.01,9149.8,9163.7,13.97,ok,1.222
5069,9128.156,9139.9,9165.3,25.42,ok,0.724
26382,9117.383,9165.4,9169.8,4.4,ok,1.756
15348,9003.179,9120.3,9175.3,54.99,ok,1.091
17817,9166.767,9170.0,9184.8,14.77,ok,0.616
26805,9083.433,9163.9,9185.9,22.05,ok,1.146
19186,9072.61,9175.4,9197.2,21.76,ok,1.188
25259,9091.708,9107.6,9206.1,98.53,ok,0.896
4693,9051.547,9197.3,9216.8,19.56,ok,0.943
14051,8919.083,9206.2,9221.3,15.05,ok,2.697
9618,9153.278,9221.4,9223.9,2.55,ok,2.632
18038,9136.269,9224.0,9243.0,19.05,ok,3.442
14342,8960.622,9243.1,9244.8,1.65,ok,3.482
15906,9177.994,9186.1,9246.1,60.06,ok,1.671
9000,9183.526,9184.9,9247.6,62.74,ok,0.846
12950,9073.375,9246.2,9248.0,1.84,ok,6.145
26818,9113.741,9244.8,9248.8,3.97,ok,4.067
26718,9105.72,9216.9,9253.8,36.89,ok,3.98
12982,9187.263,9248.1,9263.2,15.08,ok,11.025
11512,9134.506,9247.7,9263.3,15.57,ok,8.866
4741,9249.714,9288.0,9329.7,41.69,ok,27.197
8198,9297.585,9329.7,9351.2,21.41,ok,25.305
23470,9074.652,9283.0,9361.3,78.38,ok,30.71
26327,9319.458,9351.2,9374.1,22.88,ok,25.655
24675,9358.489,9361.4,9375.3,13.87,ok,0.678
16115,9253.99,9297.4,9388.4,90.96,ok,29.13
18604,9250.559,9297.3,9389.2,91.81,ok,27.136
22624,9341.127,9374.1,9397.0,22.88,ok,0.773
8925,9366.938,9375.3,9410.2,34.91,ok,1.592
14018,9348.17,9410.3,9415.3,5.09,ok,2.534
8793,9413.156,9415.4,9426.6,11.25,ok,3.231
17332,9369.013,9397.1,9471.7,74.64,ok,1.369
17875,9384.343,9426.6,9487.2,60.54,ok,3.119
11399,9346.253,9389.2,9506.9,117.65,ok,0.732
9547,9447.628,9471.8,9535.3,63.51,ok,1.997
26112,9508.953,9535.4,9556.3,20.87,ok,1.717
26810,9427.304,9556.4,9567.0,10.63,ok,1.597
15049,9419.714,9506.9,9576.7,69.74,ok,1.557
14674,9465.46,9567.1,9580.5,13.41,ok,1.592
26276,9466.676,9576.8,9582.9,6.17,ok,0.664
15015,9456.224,9580.6,9608.1,27.56,ok,0.737
11968,9480.722,9487.3,9620.4,133.14,ok,1.844
25746,9472.309,9608.2,9622.9,14.71,ok,0.928
26201,9488.495,9583.0,9628.1,45.04,ok,0.798
13458,9396.615,9623.0,9643.9,20.92,ok,1.193
26294,9516.742,9628.1,9660.0,31.85,ok,0.802
11063,9567.551,9620.5,9667.0,46.54,ok,1.418
8812,9503.826,9660.0,9691.7,31.63,ok,0.904
26115,9380.421,9388.5,9697.9,309.45,ok,0.229
7660,9658.437,9698.0,9710.7,12.76,ok,1.446
17168,9623.862,9667.1,9724.7,57.56,ok,2.294
9990,9641.411,9710.8,9735.3,24.51,ok,1.431
5216,9570.38,9644.0,9746.5,102.53,ok,0.723
25425,9674.692,9735.4,9750.4,15.0,ok,0.862
26712,9730.887,9746.5,9750.5,3.99,ok,1.943
14569,9656.758,9724.7,9768.4,43.68,ok,0.654
15832,9727.13,9750.6,9775.2,24.64,ok,2.147
26144,9753.539,9775.3,9780.6,5.28,ok,2.016
25384,9675.921,9750.5,9782.0,31.56,ok,2.384
10538,9648.149,9780.6,9783.0,2.4,ok,2.502
15092,9614.617,9782.1,9783.8,1.73,ok,5.149
14203,9706.585,9783.0,9794.0,10.94,ok,4.244
15077,9781.12,9783.8,9797.7,13.83,ok,1.452
14438,9769.776,9806.8,9809.2,2.4,ok,5.589
25315,9806.81,9809.2,9818.9,9.69,ok,1.322
26214,9813.298,9860.7,9868.6,7.87,ok,0.779
11028,9860.929,9876.4,9891.3,14.89,ok,1.332
26658,9876.482,9891.3,9917.4,26.11,ok,0.528
6531,9784.354,9852.7,9942.0,89.34,ok,1.53
10543,9887.8,9917.5,9956.4,38.91,ok,0.725
26673,9754.731,9827.2,9969.4,142.24,ok,0.772
4399,9878.879,9956.5,9972.7,16.24,ok,1.324
26263,9890.288,9972.8,9995.6,22.8,ok,1.428
25324,9972.977,9995.6,9999.9,4.29,ok,0.878
26426,9884.942,9969.4,10015.3,45.82,ok,1.458
10795,9911.642,10000.0,10030.4,30.46,ok,1.441
9057,9880.506,9942.1,10041.9,99.79,ok,0.717
26324,9994.773,10041.9,10049.9,8.01,ok,2.4
25409,9982.33,10050.0,10061.5,11.5,ok,2.449
7559,9912.817,10015.3,10079.3,63.96,ok,1.592
17034,10007.766,10061.5,10079.7,18.17,ok,2.452
7436,10056.973,10079.7,10090.0,10.31,ok,1.327
12343,9958.146,10126.1,10141.8,15.69,ok,2.2
25469,10072.423,10136.9,10149.2,12.32,ok,1.302
15243,10142.89,10195.9,10207.2,11.37,ok,12.67
9876,10137.034,10188.5,10208.1,19.6,ok,2.176
26720,10195.983,10207.2,10224.0,16.77,ok,1.413
25527,10210.374,10224.0,10240.5,16.42,ok,2.247
10322,10201.683,10208.1,10254.1,46.01,ok,3.167
15014,10234.837,10240.5,10276.8,36.32,ok,3.122
25752,10219.867,10254.1,10304.6,50.41,ok,3.478
15149,10258.706,10276.8,10306.3,29.41,ok,3.108
26414,10289.661,10306.3,10333.0,26.72,ok,0.527
11614,10024.911,10124.0,10347.0,223.07,ok,0.761
10319,10296.561,10304.7,10352.7,48.09,ok,0.438
12050,10272.132,10352.8,10356.2,3.36,ok,1.232
25977,10317.158,10333.1,10395.3,62.21,ok,0.505
11729,10301.637,10347.1,10410.9,63.76,ok,0.97
26608,10373.984,10395.4,10411.1,15.71,ok,0.548
25467,10278.638,10356.2,10424.5,68.25,ok,1.271
26741,10279.795,10411.1,10437.9,26.82,ok,2.191
22566,10289.086,10410.9,10441.0,30.11,ok,1.041
17970,10375.403,10438.0,10442.7,4.74,ok,3.301
26240,10388.927,10437.0,10455.8,18.8,ok,3.088
3609,9667.019,9856.4,,600,timeout,1.942
11810,10396.207,10472.8,10495.4,22.55,ok,4.74
9953,10475.637,10492.7,10515.3,22.6,ok,10.223
25882,10476.266,10518.2,10544.1,25.91,ok,1.419
18656,10409.231,10493.9,10550.4,56.45,ok,2.61
25545,10512.227,10521.5,10551.5,30.06,ok,0.587
25320,10455.493,10496.7,10554.5,57.75,ok,5.145
26256,10528.073,10596.8,10640.2,43.43,ok,1.974
18011,10608.879,10640.2,10646.3,6.02,ok,2.683
8569,10599.897,10646.3,10660.8,14.56,ok,4.538
13640,10524.945,10595.6,10667.0,71.41,ok,1.457
10087,10552.445,10654.3,10735.9,81.57,ok,3.248
11778,10633.866,10715.4,10739.2,23.72,ok,6.301
25648,10661.111,10721.6,10753.1,31.48,ok,5.277
26373,10739.2,10753.1,10765.4,12.26,ok,6.346
14308,10721.697,10735.9,10772.3,36.42,ok,11.423
14319,10738.601,10795.0,10841.2,46.19,ok,5.923
12102,10723.018,10828.2,10854.6,26.41,ok,4.272
26486,10853.534,10854.6,10866.6,11.95,ok,1.161
14451,10542.006,10699.8,10876.9,177.07,ok,0.717
8309,10860.32,10897.6,10909.4,11.85,ok,1.467
25470,10905.175,10909.4,10922.6,13.17,ok,1.46
26283,10897.824,10922.6,10948.0,25.37,ok,1.69
11800,10839.417,10887.2,10949.8,62.55,ok,1.814
11844,10757.645,10841.9,10965.6,123.65,ok,2.218
26752,10927.514,10949.8,10981.9,32.07,ok,2.586
25344,10944.554,10948.0,10983.1,35.07,ok,0.877
16494,10828.28,10861.9,11002.3,140.37,ok,1.337
25478,10960.31,10965.6,11002.5,36.88,ok,1.152
6388,10966.422,10981.9,11018.5,36.59,ok,1.331
14738,10972.422,10983.1,11030.5,47.41,ok,2.005
25831,11024.967,11030.6,11038.6,8.08,ok,0.317
12305,10945.361,11074.7,11099.3,24.6,ok,4.423
25498,10996.353,11054.6,11123.5,68.93,ok,1.085
25783,11088.849,11099.4,11131.4,32.04,ok,1.21
26165,11108.911,11123.6,11142.7,19.18,ok,0.841
25834,11075.003,11142.8,11148.3,5.52,ok,2.132
25585,11091.293,11131.4,11167.9,36.43,ok,1.427
10109,10991.998,11038.6,11185.2,146.59,ok,2.305
13132,10984.668,11038.4,11188.6,150.24,ok,0.715
26520,11146.199,11148.3,11208.9,60.63,ok,1.196
2895,11167.779,11188.6,11214.3,25.61,ok,0.733
25715,11186.126,11209.0,11230.0,21.07,ok,1.588
5114,11204.634,11214.3,11248.0,33.62,ok,1.264
17182,11151.77,11167.9,11248.8,80.87,ok,1.265
26456,11239.684,11248.0,11265.4,17.38,ok,0.385
20054,11233.711,11248.8,11281.3,32.53,ok,1.041
13805,11241.735,11265.4,11284.1,18.68,ok,2.512
17856,11092.568,11284.1,11293.3,9.22,ok,4.127
10075,11218.24,11240.7,11307.1,66.45,ok,2.121
7857,11259.937,11291.9,11307.1,15.16,ok,4.194
11334,11205.962,11416.3,11428.5,12.19,ok,6.821
25305,11392.011,11424.0,11430.9,6.98,ok,2.356
26749,11184.055,11323.7,11468.5,144.8,ok,0.296
11964,11430.015,11446.6,11470.7,24.17,ok,12.092
14904,11428.543,11444.6,11471.2,26.6,ok,8.745
25804,11457.32,11471.2,11498.3,27.06,ok,1.249
16495,11304.03,11445.2,11542.8,97.62,ok,1.942
6836,11514.7,11542.8,11551.4,8.55,ok,0.746
26040,11446.666,11508.4,11579.7,71.29,ok,1.355
10506,11508.428,11551.4,11591.6,40.19,ok,1.457
26353,11463.137,11478.7,11592.2,113.5,ok,1.661
12849,11457.596,11480.9,11609.4,128.5,ok,0.877
