qid,arrival,start,finish,runtime,status
13012,8485.045,8569.3,8638.3,69.02,ok
7587,8528.051,8638.3,8649.9,11.57,ok
26710,8522.964,8595.0,8655.2,60.24,ok
25788,8535.311,8655.2,8662.2,6.94,ok
9421,8545.932,8662.2,8683.0,20.79,ok
13237,8548.454,8683.0,8697.3,14.29,ok
10601,8558.326,8697.3,8704.5,7.26,ok
14075,8586.513,8704.5,8706.6,2.1,ok
25279,8533.67,8649.9,8719.6,69.68,ok
26210,8592.977,8706.6,8728.7,22.08,ok
10001,8606.996,8728.7,8739.8,11.15,ok
10229,8611.893,8739.8,8750.8,10.97,ok
26245,8605.165,8719.6,8770.5,50.95,ok
26281,8624.148,8770.5,8790.1,19.58,ok
25631,8615.739,8750.8,8799.0,48.15,ok
3955,8636.495,8790.1,8843.8,53.65,ok
11598,8658.374,8799.0,8844.4,45.43,ok
26813,8672.956,8843.8,8850.2,6.44,ok
25577,8702.018,8850.2,8860.1,9.88,ok
15078,8716.103,8860.1,8861.4,1.3,ok
26005,8689.814,8844.4,8870.4,26.05,ok
7787,8732.19,8861.4,8883.1,21.69,ok
11482,8750.367,8883.1,8884.2,1.08,ok
26614,8749.927,8870.4,8888.0,17.6,ok
26637,8776.713,8888.0,8904.5,16.46,ok
12381,8755.155,8884.2,8919.3,35.1,ok
9173,8814.89,8904.5,8938.5,33.95,ok
18457,8821.376,8919.3,8947.8,28.51,ok
10948,8826.697,8947.8,8953.0,5.19,ok
25934,8824.378,8938.5,8963.7,25.23,ok
26668,8842.763,8953.0,8968.7,15.73,ok
26027,8843.845,8963.7,8984.2,20.52,ok
3924,8864.107,8968.7,8987.2,18.5,ok
14051,8919.083,8987.2,8990.3,3.06,ok
11769,8917.639,8984.2,8992.2,7.95,ok
12889,8930.423,8990.3,9019.3,29.03,ok
4601,8946.569,9019.3,9035.9,16.57,ok
7609,8937.502,8992.2,9061.9,69.7,ok
10653,8954.74,9061.9,9084.7,22.78,ok
13216,8949.138,9035.9,9095.7,59.86,ok
14342,8960.622,9084.7,9106.8,22.18,ok
15348,9003.179,9095.7,9127.6,31.89,ok
25871,9049.01,9127.6,9139.4,11.73,ok
4693,9051.547,9139.4,9158.2,18.84,ok
10260,9016.783,9106.8,9179.1,72.23,ok
19186,9072.61,9158.2,9184.3,26.05,ok
12950,9073.375,9179.1,9185.2,6.17,ok
26805,9083.433,9185.2,9196.6,11.38,ok
23470,9074.652,9184.3,9209.4,25.12,ok
26718,9105.72,9209.4,9231.5,22.17,ok
26818,9113.741,9231.5,9234.9,3.32,ok
26382,9117.383,9234.9,9237.8,2.88,ok
5069,9128.156,9237.8,9251.5,13.78,ok
11512,9134.506,9251.5,9254.1,2.52,ok
18038,9136.269,9254.1,9273.0,18.98,ok
9618,9153.278,9273.0,9275.6,2.57,ok
25259,9091.708,9196.6,9275.9,79.23,ok
17817,9166.767,9275.6,9276.6,0.99,ok
9000,9183.526,9276.6,9297.0,20.46,ok
12982,9187.263,9297.0,9298.8,1.77,ok
15906,9177.994,9275.9,9309.3,33.46,ok
4741,9249.714,9298.8,9322.0,23.19,ok
18604,9250.559,9309.3,9344.3,34.97,ok
16115,9253.99,9322.0,9357.1,35.06,ok
8198,9297.585,9344.3,9365.2,20.86,ok
26327,9319.458,9357.1,9367.5,10.43,ok
22624,9341.127,9365.2,9390.3,25.08,ok
11399,9346.253,9367.5,9392.8,25.33,ok
14018,9348.17,9390.3,9403.4,13.17,ok
24675,9358.489,9392.8,9415.0,22.22,ok
8925,9366.938,9403.4,9416.8,13.39,ok
17332,9369.013,9415.0,9440.3,25.22,ok
17875,9384.343,9440.3,9476.3,36.01,ok
13458,9396.615,9476.3,9499.4,23.15,ok
8793,9413.156,9499.4,9511.4,11.98,ok
26115,9380.421,9416.8,9529.1,112.25,ok
26810,9427.304,9529.1,9537.7,8.58,ok
15049,9419.714,9511.4,9553.3,41.86,ok
15015,9456.224,9553.3,9568.0,14.75,ok
9547,9447.628,9537.7,9576.4,38.75,ok
14674,9465.46,9568.0,9577.9,9.91,ok
26276,9466.676,9576.4,9585.4,8.99,ok
25746,9472.309,9577.9,9600.7,22.83,ok
26201,9488.495,9600.7,9621.1,20.4,ok
8812,9503.826,9621.1,9642.0,20.9,ok
11968,9480.722,9585.4,9651.8,66.46,ok
26294,9516.742,9651.8,9665.8,14.0,ok
26112,9508.953,9642.0,9666.2,24.1,ok
5216,9570.38,9666.2,9692.1,25.91,ok
15092,9614.617,9692.1,9693.0,0.96,ok
17168,9623.862,9693.0,9711.0,17.97,ok
9990,9641.411,9711.0,9714.7,3.71,ok
10538,9648.149,9714.7,9715.5,0.81,ok
14569,9656.758,9715.5,9730.1,14.6,ok
7660,9658.437,9730.1,9740.3,10.19,ok
11063,9567.551,9665.8,9898.0,232.1,ok
25425,9674.692,9898.0,9909.0,11.06,ok
25384,9675.921,9909.0,9927.1,18.06,ok
14203,9706.585,9927.1,9929.6,2.52,ok
15832,9727.13,9929.6,9931.9,2.31,ok
26712,9730.887,9931.9,9934.6,2.67,ok
26144,9753.539,9934.6,9939.7,5.15,ok
26673,9754.731,9939.7,9993.4,53.65,ok
14438,9769.776,9993.4,9995.9,2.52,ok
15077,9781.12,9995.9,10004.7,8.77,ok
6531,9784.354,10004.7,10111.4,106.74,ok
25315,9806.81,10111.4,10121.2,9.78,ok
26214,9813.298,10121.2,10129.3,8.11,ok
11028,9860.929,10129.3,10144.2,14.96,ok
26658,9876.482,10144.2,10170.1,25.8,ok
4399,9878.879,10170.1,10182.4,12.35,ok
9057,9880.506,10182.4,10214.7,32.28,ok
26426,9884.942,10214.7,10229.9,15.26,ok
10543,9887.8,10229.9,10256.1,26.19,ok
26263,9890.288,10256.1,10265.5,9.39,ok
10795,9911.642,10265.5,10280.9,15.38,ok
3609,9667.019,9740.3,,600,timeout
12343,9958.146,10340.4,10342.4,2.0,ok
25324,9972.977,10342.4,10346.5,4.15,ok
25409,9982.33,10346.5,10358.2,11.61,ok
7559,9912.817,10280.9,10364.9,83.99,ok
26324,9994.773,10358.2,10367.7,9.57,ok
17034,10007.766,10364.9,10383.5,18.66,ok
7436,10056.973,10383.5,10393.1,9.59,ok
25469,10072.423,10393.1,10401.5,8.35,ok
9876,10137.034,10401.5,10420.8,19.28,ok
15243,10142.89,10420.8,10421.7,0.89,ok
26720,10195.983,10421.7,10432.1,10.42,ok
10322,10201.683,10432.1,10447.5,15.41,ok
25527,10210.374,10447.5,10458.1,10.64,ok
25752,10219.867,10458.1,10481.7,23.53,ok
15014,10234.837,10481.7,10499.6,17.95,ok
15149,10258.706,10499.6,10517.9,18.25,ok
12050,10272.132,10517.9,10521.0,3.14,ok
11614,10024.911,10367.7,10537.5,169.8,ok
26741,10279.795,10537.5,10549.3,11.71,ok
22566,10289.086,10549.3,10564.4,15.2,ok
26414,10289.661,10564.4,10590.6,26.14,ok
25467,10278.638,10521.0,10592.1,71.12,ok
10319,10296.561,10590.6,10613.4,22.79,ok
11729,10301.637,10592.1,10634.0,41.9,ok
26608,10373.984,10634.0,10645.2,11.2,ok
17970,10375.403,10645.2,10650.2,4.96,ok
26240,10388.927,10650.2,10662.5,12.32,ok
25977,10317.158,10613.4,10663.8,50.43,ok
11810,10396.207,10662.5,10680.4,17.88,ok
18656,10409.231,10663.8,10682.4,18.59,ok
9953,10475.637,10682.4,10700.2,17.77,ok
25320,10455.493,10680.4,10705.6,25.12,ok
25545,10512.227,10705.6,10719.6,14.01,ok
25882,10476.266,10700.2,10721.4,21.16,ok
26256,10528.073,10721.4,10743.1,21.73,ok
13640,10524.945,10719.6,10754.5,34.97,ok
10087,10552.445,10754.5,10778.2,23.68,ok
8569,10599.897,10778.2,10790.4,12.22,ok
18011,10608.879,10790.4,10796.5,6.09,ok
14451,10542.006,10743.1,10806.0,62.92,ok
11778,10633.866,10796.5,10815.6,19.11,ok
25648,10661.111,10806.0,10816.2,10.21,ok
14308,10721.697,10815.6,10826.6,11.0,ok
12102,10723.018,10816.2,10827.3,11.07,ok
26373,10739.2,10827.3,10847.6,20.32,ok
14319,10738.601,10826.6,10853.6,27.02,ok
11844,10757.645,10847.6,10872.5,24.86,ok
16494,10828.28,10853.6,10886.8,33.12,ok
26486,10853.534,10886.8,10897.9,11.12,ok
8309,10860.32,10897.9,10908.4,10.54,ok
11800,10839.417,10872.5,10915.4,42.94,ok
26283,10897.824,10920.5,10946.8,26.36,ok
25470,10905.175,10927.5,10955.8,28.27,ok
26752,10927.514,10946.8,10957.9,11.06,ok
12305,10945.361,10957.9,10968.9,10.99,ok
25344,10944.554,10955.8,10970.7,14.9,ok
25478,10960.31,10968.9,10985.2,16.34,ok
6388,10966.422,10970.7,10993.6,22.95,ok
14738,10972.422,10985.2,11005.9,20.64,ok
13132,10984.668,10993.6,11049.7,56.11,ok
10109,10991.998,11005.9,11058.1,52.21,ok
25831,11024.967,11074.7,11083.0,8.29,ok
25834,11075.003,11088.8,11093.7,4.89,ok
25783,11088.849,11093.7,11116.4,22.78,ok
25498,10996.353,11072.1,11128.5,56.35,ok
17856,11092.568,11128.5,11130.3,1.83,ok
25585,11091.293,11132.1,11148.2,16.16,ok
26165,11108.911,11145.9,11163.0,17.09,ok
26520,11146.199,11148.2,11187.2,39.0,ok
17182,11151.77,11163.0,11193.9,30.91,ok
2895,11167.779,11187.2,11213.2,25.95,ok
25715,11186.126,11213.2,11226.7,13.53,ok
26749,11184.055,11193.9,11245.4,51.49,ok
11334,11205.962,11245.4,11247.5,2.11,ok
5114,11204.634,11226.7,11256.6,29.86,ok
10075,11218.24,11247.5,11270.8,23.24,ok
20054,11233.711,11256.6,11271.7,15.07,ok
26456,11239.684,11270.8,11287.6,16.8,ok
13805,11241.735,11288.0,11307.6,19.6,ok
7857,11259.937,11384.6,11402.7,18.1,ok
25305,11392.011,11428.5,11436.4,7.93,ok
16495,11304.03,11414.1,11451.7,37.63,ok
14904,11428.543,11436.4,11452.2,15.79,ok
11964,11430.015,11456.8,11461.8,4.96,ok
25804,11457.32,11461.8,11473.9,12.14,ok
26040,11446.666,11457.2,11501.6,44.35,ok
26353,11463.137,11508.3,11552.2,43.86,ok
10506,11508.428,11552.2,11572.3,20.15,ok
6836,11514.7,11572.3,11579.6,7.31,ok
12849,11457.596,11480.6,11582.9,102.27,ok
