qid,arrival,start,finish,runtime,status
13922,16378.618,16428.6,16449.5,20.94,ok
12237,16406.883,16456.1,16464.9,8.8,ok
4443,16171.704,16365.7,16530.1,164.47,ok
13009,16490.688,16530.1,16540.5,10.36,ok
8730,16506.698,16540.5,16548.8,8.33,ok
4412,16543.756,16637.9,16651.4,13.49,ok
11039,16638.005,16651.4,16713.4,61.95,ok
11123,16646.82,16713.4,16716.2,2.79,ok
8334,16693.056,16716.2,16721.3,5.11,ok
11417,16714.688,16733.0,16755.9,22.9,ok
11007,16733.187,16755.9,16757.2,1.27,ok
13360,16749.201,16786.0,16793.2,7.25,ok
9410,16785.969,16793.2,16816.3,23.06,ok
10094,16794.72,16847.9,16868.5,20.58,ok
4464,16848.161,16897.8,16905.5,7.75,ok
13404,16897.896,16905.5,16913.7,8.14,ok
18926,16900.434,16960.1,16982.5,22.45,ok
13133,16456.286,16727.5,17017.8,290.27,ok
25628,16960.185,16982.5,17034.2,51.71,ok
25310,16968.012,17017.8,17054.1,36.37,ok
13199,16985.51,17034.2,17054.2,19.92,ok
7164,17025.239,17054.2,17059.1,4.99,ok
14313,17011.899,17074.3,17080.3,6.03,ok
13995,17079.352,17080.3,17104.0,23.73,ok
25507,17084.971,17104.0,17130.0,25.94,ok
25263,17091.647,17136.3,17168.4,32.07,ok
17213,17136.409,17168.4,17204.1,35.67,ok
25377,17148.058,17204.1,17215.4,11.26,ok
18656,17207.5,17241.3,17268.7,27.4,ok
10695,17241.322,17268.7,17278.3,9.59,ok
10914,17250.375,17278.3,17288.5,10.24,ok
19969,17250.661,17333.3,17400.0,66.71,ok
6066,17333.477,17400.0,17412.5,12.48,ok
10109,17335.983,17412.5,17455.3,42.82,ok
10688,17371.634,17455.3,17480.5,25.19,ok
25294,17026.054,17156.3,17483.7,327.42,ok
15887,17430.155,17483.7,17610.9,127.21,ok
13364,17463.004,17610.9,17623.7,12.78,ok
11355,17492.073,17623.7,17626.8,3.12,ok
8693,17390.409,17480.5,17661.0,180.54,ok
7011,17555.063,17661.0,17663.6,2.55,ok
12533,17557.798,17663.6,17680.0,16.46,ok
6135,17510.972,17626.8,17690.0,63.24,ok
12181,17597.768,17690.0,,3.58,oom
12889,17608.004,17693.6,,0.13,oom
6412,17632.398,17693.8,,0.11,oom
17870,17650.347,17693.9,,0.02,oom
20054,17671.543,17693.9,,0.02,oom
5460,17687.062,17693.9,,0.06,oom
25334,17564.813,17680.0,,14.19,oom
9210,17725.427,17761.5,17797.8,36.22,ok
10755,17736.673,17766.1,17797.8,31.72,ok
10361,17770.652,17797.8,17820.7,22.89,ok
25097,17779.499,17797.8,17821.7,23.94,ok
5887,17791.207,17821.7,,22.63,oom
21150,17797.197,17844.4,,0.05,oom
23189,17787.607,17820.7,,23.75,oom
11182,17800.762,17844.4,,0.02,oom
14809,17822.254,17844.4,,0.04,oom
12511,17862.47,17871.7,17903.4,31.66,ok
25134,17875.03,17903.4,17909.9,6.51,ok
25552,17868.203,17894.3,17942.4,48.15,ok
25688,17893.567,18021.6,18048.8,27.15,ok
10754,18034.822,18055.5,18072.8,17.32,ok
17322,18055.645,18072.8,18107.1,34.32,ok
6697,18064.959,18107.1,18110.7,3.6,ok
11968,17929.673,18041.3,18110.7,69.43,ok
3487,18067.926,18110.7,18142.8,32.06,ok
17168,18081.196,18142.8,18162.2,19.37,ok
16435,18086.733,18162.2,18164.4,2.23,ok
25741,18073.969,18110.7,18189.9,79.14,ok
5529,18087.132,18164.4,18221.3,56.84,ok
25396,18108.52,18189.9,18223.4,33.47,ok
13540,18220.008,18242.4,18251.3,8.94,ok
10548,18117.498,18264.7,18279.9,15.16,ok
18881,18276.047,18279.9,18288.7,8.81,ok
23340,18279.827,18336.4,18342.8,6.42,ok
25446,18242.576,18336.1,18362.4,26.33,ok
12305,18355.526,18413.2,18419.9,6.67,ok
5114,18336.624,18423.2,18453.7,30.45,ok
25523,18437.141,18453.7,18463.8,10.12,ok
13321,18413.244,18444.2,18501.4,57.16,ok
16740,18471.144,18501.4,18515.0,13.62,ok
19673,18476.85,18515.0,18527.6,12.6,ok
7255,18478.327,18557.3,18560.3,2.95,ok
13210,18557.603,18573.1,18615.2,42.12,ok
15828,18575.791,18623.9,18625.9,1.95,ok
9814,18624.136,18636.6,18639.1,2.54,ok
14610,18638.473,18639.1,18699.7,60.56,ok
10031,18640.628,18699.7,18713.1,13.38,ok
11696,18454.886,18533.1,18735.3,202.22,ok
7034,18668.425,18713.1,18739.6,26.52,ok
25559,18674.492,18739.6,18742.7,3.1,ok
6409,18697.661,18742.7,18764.2,21.5,ok
12269,18707.801,18850.4,18898.4,48.02,ok
11796,18669.968,18821.5,18914.2,92.71,ok
16510,18850.67,18898.4,18936.4,38.01,ok
25648,18894.682,18936.4,18953.4,17.02,ok
11804,18920.784,18964.4,18982.7,18.28,ok
12526,18964.581,18982.7,18987.7,4.98,ok
9594,18971.743,18987.7,18990.6,2.9,ok
10137,18992.445,19008.9,19018.5,9.56,ok
18767,19009.21,19025.5,19118.0,92.41,ok
25388,19025.582,19118.0,19152.2,34.15,ok
10501,19080.666,19209.6,19211.9,2.31,ok
25519,18854.2,19010.8,19223.9,213.09,ok
9822,19209.699,19240.2,19256.6,16.37,ok
15563,19247.07,19273.3,19276.8,3.56,ok
19224,19219.902,19294.0,19313.6,19.58,ok
10705,19273.408,19387.2,19396.3,9.1,ok
7502,19393.698,19396.3,19418.0,21.71,ok
25526,19400.22,19418.0,19441.3,23.29,ok
12760,19311.136,19393.5,19470.2,76.69,ok
11949,19406.857,19441.3,19479.6,38.22,ok
4883,19437.099,19470.2,19480.3,10.11,ok
11518,19441.883,19479.6,19493.3,13.7,ok
3955,19449.414,19493.3,19548.6,55.37,ok
9182,19447.229,19480.3,19566.4,86.12,ok
25492,19449.489,19548.6,19567.4,18.78,ok
7674,19466.254,19566.4,19577.1,10.73,ok
12735,19491.48,19567.4,19595.6,28.14,ok
13902,19508.492,19595.6,19597.6,2.06,ok
11063,19501.12,19577.1,19614.8,37.67,ok
14790,19542.86,19597.6,19618.9,21.3,ok
10893,19593.797,19626.2,19645.7,19.47,ok
10563,19576.851,19674.7,19725.4,50.65,ok
25392,19698.478,19741.8,19762.1,20.32,ok
25437,19741.889,19769.1,19799.3,30.2,ok
10532,19769.356,19799.3,19808.6,9.3,ok
16171,19799.66,19875.6,19881.3,5.65,ok
25375,19626.355,19798.5,19893.8,95.22,ok
14972,19875.627,19907.7,19922.9,15.25,ok
25658,19891.128,19929.7,19957.5,27.84,ok
15217,19942.357,20009.1,20020.9,11.76,ok
25398,20009.289,20058.3,20063.0,4.77,ok
8507,20058.355,20063.0,20068.0,4.92,ok
10861,20060.429,20068.0,20102.8,34.85,ok
14063,19913.15,20031.2,20119.3,88.1,ok
14839,20075.802,20119.3,20157.1,37.79,ok
12019,20065.509,20102.8,20207.7,104.91,ok
12646,20138.081,20207.7,20288.7,80.96,ok
16373,20147.616,20288.7,20361.0,72.36,ok
22838,20151.335,20361.0,20377.7,16.61,ok
25499,20114.502,20157.1,20383.8,226.67,ok
21454,20184.009,20377.7,20384.8,7.16,ok
11364,20217.695,20383.8,20402.1,18.29,ok
25651,20297.748,20384.8,20421.0,36.18,ok
25689,20336.246,20421.0,20423.2,2.2,ok
12280,20317.183,20402.1,20476.3,74.2,ok
25433,20338.594,20423.2,20508.9,85.72,ok
12530,20355.572,20508.9,20510.3,1.4,ok
17536,20366.466,20510.3,20512.5,2.16,ok
25564,20374.535,20512.5,20519.9,7.4,ok
13805,20377.216,20519.9,20530.1,10.18,ok
6518,20468.716,20530.1,20551.7,21.56,ok
10644,20519.33,20551.7,20555.6,3.96,ok
6607,20543.301,20627.5,20689.2,61.62,ok
10555,20627.626,20844.5,20849.8,5.25,ok
25345,20844.832,20875.9,20884.2,8.24,ok
13114,20339.733,20729.7,20942.0,212.33,ok
10678,20884.862,20942.0,20967.6,25.54,ok
10091,20886.012,20967.6,20996.5,28.93,ok
25553,20876.069,20884.2,21026.0,141.86,ok
9202,20925.539,20996.5,21154.7,158.19,ok
12462,20972.858,21154.7,21166.6,11.9,ok
25579,20943.342,21026.0,21208.1,182.06,ok
19571,21042.237,21166.6,21270.7,104.06,ok
10187,21072.492,21270.7,21273.0,2.23,ok
13899,21100.695,21273.0,21313.8,40.81,ok
4722,21119.644,21313.8,21320.8,7.02,ok
23895,21047.844,21208.1,21337.4,129.35,ok
12402,21122.323,21320.8,21346.3,25.55,ok
12711,21134.297,21337.4,21347.5,10.06,ok
11198,21145.649,21346.3,21352.0,5.66,ok
15728,21176.703,21347.5,21356.5,8.99,ok
17697,21231.304,21352.0,21369.1,17.13,ok
5053,21275.636,21369.1,21372.2,3.09,ok
9409,21285.156,21372.2,21375.4,3.15,ok
15396,21242.509,21394.4,21415.0,20.65,ok
25435,21366.466,21432.0,21461.0,28.94,ok
13509,21435.862,21461.0,21463.9,2.94,ok
25570,21452.848,21463.9,21474.2,10.29,ok
12142,21463.421,21474.2,21494.3,20.1,ok
25494,21474.355,21572.7,21582.7,10.01,ok
5365,21413.497,21512.1,21644.4,132.25,ok
25745,21587.21,21644.4,21649.0,4.58,ok
8277,21572.712,21665.0,21739.7,74.67,ok
6373,21607.448,21753.2,21763.8,10.56,ok
25269,21761.582,21780.9,21785.0,4.14,ok
15092,21731.567,21787.6,21795.0,7.36,ok
17970,21783.483,21793.9,21797.8,3.82,ok
11798,21804.228,21816.5,21819.4,2.92,ok
5957,21798.411,21847.1,21859.9,12.73,ok
19186,21816.802,21877.5,21919.6,42.18,ok
25400,21883.843,21919.6,21925.7,6.06,ok
16410,21856.349,21883.8,21928.7,44.87,ok
11325,21923.801,21947.2,21963.1,15.81,ok
18294,21952.484,22025.8,22029.3,3.51,ok
10646,22026.027,22038.9,,6.97,oom
11236,21930.174,22024.5,,21.42,oom
16606,22042.168,22075.2,22080.0,4.85,ok
25644,22075.717,22172.3,22178.7,6.41,ok
10803,22079.341,22201.5,22210.9,9.37,ok
8147,22180.628,22206.6,22219.3,12.7,ok
6294,22206.912,22210.9,22219.7,8.82,ok
10549,22219.398,22241.7,22258.1,16.4,ok
12545,22241.809,22264.1,22286.9,22.79,ok
13465,22264.307,22286.9,22298.4,11.55,ok
12575,22214.57,22351.9,22424.6,72.71,ok
14199,22267.047,22449.8,22478.7,28.9,ok
10173,22471.504,22488.5,22493.5,4.99,ok
16751,22488.832,22493.5,22497.6,4.06,ok
13614,22492.331,22542.1,22566.3,24.2,ok
25246,22542.301,22566.3,22574.6,8.29,ok
10001,22561.618,22596.8,22607.7,10.94,ok
18038,22596.924,22616.8,22635.5,18.67,ok
18706,22616.833,22635.5,22638.3,2.81,ok
11769,22625.777,22676.0,22682.9,6.88,ok
25780,22676.18,22785.9,22789.5,3.65,ok
14342,22786.062,22789.5,22795.2,5.68,ok
5076,22793.884,22816.2,22818.6,2.4,ok
9414,22816.321,22827.3,22829.7,2.32,ok
7226,22829.868,22898.0,22900.7,2.76,ok
25771,22901.25,22917.1,22929.3,12.26,ok
9997,22921.124,22980.3,22983.4,3.15,ok
13352,22980.334,23032.7,23050.6,17.89,ok
25329,23036.203,23050.6,23072.9,22.29,ok
11038,23045.255,23088.8,23110.4,21.61,ok
17297,23088.954,23110.4,23141.4,30.99,ok
11911,23103.963,23180.1,23186.2,6.14,ok
25718,23180.176,23199.7,23274.3,74.51,ok
17162,23200.021,23274.3,23277.6,3.29,ok
8060,23248.121,23277.6,23325.5,47.94,ok
25593,23257.429,23325.5,23359.9,34.32,ok
25617,23267.359,23359.9,23378.4,18.48,ok
10073,23292.115,23482.9,23495.9,13.04,ok
7399,23482.923,23501.6,23514.7,13.17,ok
11726,23501.757,23514.7,23520.3,5.52,ok
15326,23506.261,23527.8,23539.8,12.01,ok
3609,22403.154,23096.6,,600,timeout
9972,23539.77,23696.7,23742.0,45.38,ok
8805,23562.248,23742.0,23744.3,2.26,ok
25367,23584.2,23744.3,23756.8,12.49,ok
25750,23601.213,23756.8,23765.4,8.55,ok
7306,23612.085,23765.4,23771.2,5.84,ok
25690,23617.939,23771.2,23778.7,7.42,ok
8198,23651.417,23778.7,23799.0,20.28,ok
25471,23675.166,23799.0,23812.3,13.36,ok
11112,23682.614,23812.3,23815.0,2.62,ok
25604,23724.448,23815.0,23822.1,7.17,ok
8078,23527.918,23539.8,23896.7,356.85,ok
10119,23763.927,23896.7,23971.5,74.79,ok
19490,23798.131,23971.5,23973.6,2.1,ok
4886,23725.698,23822.1,23981.3,159.18,ok
12805,23844.839,23973.6,23983.9,10.29,ok
17987,23858.5,23981.3,23989.1,7.73,ok
16177,23889.012,24042.4,24089.9,47.52,ok
14468,24047.85,24089.9,24134.5,44.59,ok
14549,24066.997,24134.5,24137.3,2.77,ok
9117,23937.143,24047.6,24166.6,119.03,ok
25144,24087.59,24166.6,24168.1,1.46,ok
10606,24068.053,24137.3,24172.2,34.96,ok
8812,24112.567,24223.4,24251.0,27.6,ok
25464,24169.629,24227.5,24279.6,52.07,ok
3752,24227.673,24251.0,24295.3,44.26,ok
25335,24264.823,24295.3,24304.5,9.24,ok
11638,24281.918,24317.5,24365.6,48.05,ok
11069,24317.806,24365.6,24374.3,8.76,ok
8953,24243.923,24292.6,24382.7,90.14,ok
10446,24332.579,24374.3,24388.3,13.95,ok
25702,24362.359,24382.7,24402.8,20.06,ok
10829,24367.054,24467.5,24510.4,42.93,ok
17331,24482.253,24510.4,24513.6,3.12,ok
16858,24384.803,24495.1,24549.3,54.18,ok
6765,24526.865,24556.2,24568.6,12.45,ok
7802,24556.247,24609.5,24617.2,7.69,ok
14719,24609.698,24663.2,24675.9,12.69,ok
23616,24663.258,24717.9,24730.7,12.74,ok
15192,24718.178,24730.7,24736.3,5.63,ok
23626,24731.563,24742.1,24743.3,1.28,ok
25683,24742.225,24776.4,24791.1,14.7,ok
12909,24777.74,24817.5,24830.5,12.97,ok
18664,24817.629,24875.3,24877.2,1.95,ok
9421,24875.273,24877.2,24896.4,19.19,ok
25680,24876.297,24896.4,24919.2,22.74,ok
12689,24878.282,24919.2,24923.1,3.98,ok
9862,24906.209,24977.1,25252.9,275.78,ok
11474,24493.827,24826.4,25253.8,427.48,ok
12940,24977.256,25252.9,25292.6,39.75,ok
15888,25182.656,25292.6,25301.4,8.79,ok
25370,25198.591,25301.4,25304.3,2.89,ok
14706,25201.493,25304.3,25313.7,9.45,ok
17125,25229.617,25313.7,25349.6,35.82,ok
11542,25144.2,25253.8,25366.4,112.57,ok
12245,25303.724,25366.4,25372.8,6.33,ok
13541,25336.88,25402.3,25415.8,13.46,ok
25582,25402.328,25415.8,,13.66,oom
20270,25403.647,25429.4,,0.0,oom
25395,25287.304,25379.1,,50.33,oom
12243,25448.176,25462.9,25472.9,9.94,ok
10618,25457.899,25467.0,25476.1,9.18,ok
12951,25471.052,25493.3,25505.1,11.84,ok
14770,25475.457,25511.2,25522.8,11.59,ok
4618,25520.034,25560.8,25592.5,31.67,ok
13546,25496.667,25557.8,25614.1,56.26,ok
5244,25569.287,25614.1,,6.78,oom
9651,25564.071,25592.5,,28.38,oom
12457,25571.591,25653.8,,4.44,oom
10543,25628.898,25654.9,,14.9,oom
25766,25655.969,25658.3,,11.5,oom
25748,25663.684,25728.2,25751.7,23.49,ok
13615,25736.325,25751.7,25758.0,6.29,ok
6289,25732.001,25732.7,25768.6,35.86,ok
25481,25753.638,25758.0,25773.0,15.03,ok
19677,25770.097,25773.0,25790.5,17.43,ok
25488,25770.361,25815.9,25829.7,13.8,ok
25366,25816.082,25880.7,25913.2,32.41,ok
12346,25761.842,25845.0,25950.9,105.86,ok
12975,25880.895,25913.2,25951.9,38.72,ok
15973,25917.405,25951.9,25954.9,3.01,ok
11787,25933.727,25954.9,25957.1,2.17,ok
14409,25912.591,25964.2,25975.6,11.43,ok
25632,25970.398,25998.7,26011.6,12.88,ok
9920,25945.598,25993.5,26028.3,34.84,ok
18457,25998.922,26011.6,26035.7,24.05,ok
11830,26014.383,26067.2,26098.1,30.93,ok
7393,26022.442,26074.5,26105.3,30.82,ok
10682,26080.918,26105.3,26109.0,3.62,ok
25379,26094.516,26109.0,26116.3,7.35,ok
25278,26074.698,26098.1,26131.9,33.76,ok
25476,26112.999,26128.6,26148.0,19.34,ok
12950,26144.338,26164.1,26192.5,28.36,ok
25434,26168.284,26305.9,,10.43,oom
9398,26120.581,26273.7,,42.66,oom
12232,26306.01,26316.3,,0.14,oom
14066,26315.807,26316.4,,0.11,oom
14315,26422.604,26453.5,26470.6,17.0,ok
11778,26452.665,26471.8,26485.3,13.46,ok
14222,26461.65,26515.1,26528.2,13.1,ok
5888,26485.017,26543.4,26565.0,21.69,ok
25355,26517.433,26555.5,26586.4,30.95,ok
8793,26557.067,26586.4,26597.9,11.49,ok
8569,26583.175,26597.9,26611.5,13.59,ok
15776,26555.659,26621.3,26732.2,110.9,ok
10916,26602.4,26667.8,26764.1,96.23,ok
7107,26668.061,26732.2,26773.6,41.41,ok
9553,26677.501,26764.1,26840.8,76.7,ok
6618,26722.406,26773.6,26864.5,90.82,ok
10742,26748.561,26840.8,26865.6,24.85,ok
25759,26789.068,26865.6,26876.7,11.11,ok
13250,26760.724,26864.5,26883.5,18.99,ok
12431,26816.226,26876.7,26885.2,8.43,ok
10412,26883.671,26913.6,26929.0,15.4,ok
25412,26847.935,26947.6,27009.9,62.21,ok
10664,26913.811,26964.8,27034.2,69.44,ok
25541,26964.833,27033.4,27059.7,26.34,ok
22951,27057.982,27084.8,27114.0,29.23,ok
14194,27087.086,27114.0,27139.5,25.45,ok
6917,27097.433,27139.5,27142.6,3.18,ok
7392,27113.709,27142.6,27157.1,14.42,ok
25305,27137.97,27174.6,27182.6,7.98,ok
25336,27174.877,27182.6,27196.0,13.47,ok
5543,27177.522,27196.0,27211.0,14.94,ok
13307,27187.314,27225.6,27233.0,7.37,ok
12054,26992.54,27114.9,27249.9,134.94,ok
10738,27231.258,27249.9,27269.8,19.93,ok
14381,27235.227,27269.8,27272.6,2.84,ok
19434,27225.85,27316.9,27375.2,58.34,ok
11235,27256.934,27356.5,27382.6,26.03,ok
15889,27377.735,27446.2,27448.8,2.64,ok
25641,27446.263,27493.1,27506.1,12.95,ok
18604,27356.543,27483.1,27522.1,38.99,ok
4690,27504.273,27552.8,27556.2,3.37,ok
12915,27553.026,27568.0,27581.6,13.61,ok
10406,27495.956,27584.3,27633.5,49.2,ok
25261,27571.436,27639.6,27679.5,39.87,ok
6383,27655.857,27679.5,,10.28,error
14132,27667.437,27689.7,,0.08,oom
13925,27617.424,27655.7,,34.07,oom
10872,27670.863,27689.8,,0.09,oom
14464,27763.094,27855.8,,41.44,oom
10833,27767.342,27857.3,,39.96,oom
9844,27862.436,27897.3,,0.14,oom
13839,27917.515,27949.8,27952.4,2.57,ok
25736,27953.583,28156.7,28187.2,30.5,ok
12293,28063.039,28174.8,,600,timeout
11703,28158.784,28204.3,,600,timeout
9157,28204.498,28774.9,28813.6,38.68,ok
13912,28217.247,28804.4,28837.0,32.56,ok
25518,28261.429,28837.0,28852.1,15.16,ok
9669,28261.037,28813.6,28939.0,125.42,ok
4676,28299.948,28939.0,28944.0,5.02,ok
25712,28331.232,28944.0,28946.6,2.53,ok
10088,28362.474,28946.6,28948.3,1.74,ok
7175,28387.069,28948.3,29017.1,68.8,ok
4745,28435.462,29017.1,29020.7,3.52,ok
13093,28514.374,29020.7,29044.4,23.7,ok
24380,28517.585,29044.4,29087.6,43.23,ok
15678,28525.043,29087.6,29099.4,11.85,ok
12370,28525.752,29099.4,29191.6,92.19,ok
15046,28586.126,29191.6,29201.3,9.65,ok
9752,28609.203,29201.3,29209.4,8.06,ok
11753,28282.964,28852.1,29270.3,418.21,ok
25530,28678.31,29209.4,29312.6,103.19,ok
25577,28687.145,29312.6,29323.7,11.13,ok
25385,28685.316,29270.3,29398.2,127.85,ok
12125,28735.765,29323.7,29402.5,78.76,ok
19920,28802.998,29398.2,29404.5,6.29,ok
10243,28813.073,29402.5,29407.6,5.15,ok
17190,28831.981,29407.6,29410.5,2.87,ok
25251,28827.766,29404.5,29412.0,7.53,ok
12473,28913.843,29410.5,29413.3,2.8,ok
10848,28943.003,29413.3,29415.3,1.98,ok
12343,28924.005,29412.0,29416.7,4.66,ok
10274,28945.866,29415.3,29421.2,5.89,ok
15078,29011.063,29421.2,29422.2,1.03,ok
24675,29027.988,29422.2,29432.0,9.8,ok
10319,29006.981,29416.7,29544.3,127.6,ok
18997,29097.131,29544.3,29550.2,5.97,ok
7520,29178.843,29550.2,29570.4,20.2,ok
25673,29194.053,29570.4,29578.5,8.09,ok
10808,29059.072,29432.0,29634.6,202.55,ok
25447,29232.016,29578.5,29700.3,121.76,ok
10990,29236.716,29634.6,29723.4,88.86,ok
25654,29251.723,29700.3,29739.2,38.91,ok
11479,29254.643,29723.4,29747.5,24.04,ok
12384,29273.46,29739.2,29754.9,15.65,ok
13063,29372.891,29754.9,29770.7,15.84,ok
12661,29288.145,29747.5,29799.1,51.67,ok
10225,29386.782,29799.1,29805.4,6.28,ok
25676,29373.822,29770.7,29810.5,39.77,ok
25365,29487.38,29810.5,29828.1,17.6,ok
11087,29403.187,29805.4,29855.5,50.11,ok
